Head,Tail,Difference
0,0,0
0,1,0
0,2,0
0,3,0
0,4,7.10543e-15
0,5,0
0,6,-7.10543e-15
0,7,-3.55271e-15
0,8,0
0,9,0
0,10,0
0,11,0
0,12,0
0,13,0
0,14,0
0,15,3.55271e-15
0,16,0
0,17,0
0,18,-7.10543e-15
0,19,0
0,20,0
0,21,0
0,22,-3.55271e-15
0,23,0
0,24,3.55271e-15
0,25,0
0,26,0
0,27,0
0,28,0
0,29,0
0,30,0
0,31,0
0,32,3.55271e-15
0,33,-7.10543e-15
0,34,0
0,35,0
0,36,0
0,37,0
0,38,0
0,39,0
0,40,-3.55271e-15
0,41,0
0,42,0
0,43,0
0,44,0
0,45,-3.55271e-15
0,46,0
0,47,0
0,48,3.55271e-15
0,49,-3.55271e-15
0,50,0
0,51,0
0,52,0
0,53,0
0,54,0
0,55,0
0,56,0
0,57,0
0,58,0
0,59,-7.10543e-15
0,60,0
0,61,0
0,62,0
0,63,7.10543e-15
0,64,7.10543e-15
0,65,-7.10543e-15
0,66,0
0,67,0
0,68,0
0,69,-3.55271e-15
0,70,0
0,71,0
0,72,0
0,73,0
0,74,0
0,75,7.10543e-15
0,76,-3.55271e-15
0,77,3.55271e-15
0,78,3.55271e-15
0,79,0
0,80,0
0,81,0
0,82,0
0,83,0
0,84,0
0,85,3.55271e-15
0,86,0
0,87,0
0,88,0
0,89,0
0,90,-7.10543e-15
0,91,0
0,92,0
0,93,0
0,94,-3.55271e-15
0,95,0
0,96,0
0,97,0
0,98,0
0,99,0
1,0,0
1,1,0
1,2,29.7198
1,3,29.601
1,4,30.1411
1,5,27.4189
1,6,27.5564
1,7,29.9969
1,8,29.2602
1,9,24.4911
1,10,29.6535
1,11,29.1299
1,12,28.4392
1,13,27.3288
1,14,29.6576
1,15,27.5338
1,16,27.8498
1,17,30.7564
1,18,28.6727
1,19,27.0643
1,20,28.2083
1,21,0
1,22,27.8774
1,23,30.1069
1,24,29.0214
1,25,28.7999
1,26,28.5608
1,27,0
1,28,27.9762
1,29,25.1749
1,30,26.4551
1,31,28.7745
1,32,30.5876
1,33,27.0908
1,34,29.1167
1,35,29.6913
1,36,28.9152
1,37,28.0117
1,38,27.1003
1,39,0
1,40,30.8157
1,41,27.5712
1,42,30.1153
1,43,28.6027
1,44,26.874
1,45,27.206
1,46,26.984
1,47,25.2287
1,48,28.7362
1,49,29.3326
1,50,26.0609
1,51,31.0452
1,52,27.0025
1,53,28.514
1,54,29.2073
1,55,27.7405
1,56,27.8582
1,57,30.7054
1,58,27.6522
1,59,27.4854
1,60,27.6543
1,61,29.9235
1,62,30.3959
1,63,28.8225
1,64,28.2714
1,65,25.2158
1,66,26.4422
1,67,27.0167
1,68,28.0543
1,69,30.6757
1,70,28.4715
1,71,27.2462
1,72,30.0165
1,73,25.2138
1,74,31.9988
1,75,27.3818
1,76,31.0548
1,77,27.2337
1,78,0
1,79,27.0025
1,80,0
1,81,27.3455
1,82,27.3968
1,83,31.58
1,84,28.1193
1,85,27.5705
1,86,28.2697
1,87,27.1627
1,88,26.8298
1,89,0
1,90,25.9237
1,91,30.3477
1,92,28.2155
1,93,30.5321
1,94,26.6006
1,95,26.9336
1,96,25.826
1,97,26.5944
1,98,0
1,99,26.7661
2,0,0
2,1,29.7198
2,2,0
2,3,28.3266
2,4,27.6603
2,5,27.7798
2,6,27.8859
2,7,29.1762
2,8,28.2586
2,9,26.0804
2,10,27.8074
2,11,30.5587
2,12,27.8142
2,13,28.0034
2,14,29.2448
2,15,26.6968
2,16,29.0673
2,17,26.9444
2,18,28.0673
2,19,25.2865
2,20,27.7297
2,21,3.55271e-15
2,22,27.5491
2,23,28.0664
2,24,26.6074
2,25,28.8027
2,26,24.7993
2,27,3.55271e-15
2,28,28.1778
2,29,26.6439
2,30,26.7114
2,31,27.296
2,32,26.4134
2,33,29.1019
2,34,28.271
2,35,27.5129
2,36,28.4662
2,37,26.0095
2,38,26.8937
2,39,0
2,40,26.832
2,41,30.4424
2,42,29.6005
2,43,28.3014
2,44,28.8458
2,45,26.5965
2,46,25.3831
2,47,29.7474
2,48,26.9508
2,49,28.9105
2,50,27.3829
2,51,28.0613
2,52,28.1492
2,53,29.1248
2,54,28.5738
2,55,29.5908
2,56,28.1563
2,57,26.4785
2,58,26.381
2,59,28.8521
2,60,28.6411
2,61,28.945
2,62,30.172
2,63,28.7714
2,64,26.0287
2,65,26.2631
2,66,25.9058
2,67,25.8689
2,68,28.7166
2,69,25.871
2,70,29.3533
2,71,29.8363
2,72,29.6079
2,73,25.6469
2,74,29.5182
2,75,29.404
2,76,28.7848
2,77,29.1374
2,78,0
2,79,25.8222
2,80,0
2,81,27.3427
2,82,30.0102
2,83,30.3137
2,84,29.7805
2,85,30.4715
2,86,30.4312
2,87,26.1228
2,88,28.3447
2,89,0
2,90,29.5629
2,91,29.1987
2,92,28.1574
2,93,29.4529
2,94,29.9412
2,95,31.1854
2,96,27.3677
2,97,24.4057
2,98,3.55271e-15
2,99,26.5155
3,0,0
3,1,29.601
3,2,28.3266
3,3,0
3,4,29.2615
3,5,27.7632
3,6,26.3386
3,7,29.5818
3,8,30.3115
3,9,26.7967
3,10,26.3376
3,11,29.3505
3,12,28.7304
3,13,28.4179
3,14,29.603
3,15,25.6628
3,16,28.1787
3,17,28.9391
3,18,27.1665
3,19,27.5238
3,20,27.353
3,21,0
3,22,28.7593
3,23,29.722
3,24,28.3001
3,25,29.8617
3,26,30.0518
3,27,0
3,28,27.7909
3,29,28.3139
3,30,27.3511
3,31,27.1769
3,32,29.9502
3,33,28.5681
3,34,27.8973
3,35,28.6443
3,36,29.3365
3,37,27.166
3,38,27.965
3,39,0
3,40,28.742
3,41,27.9381
3,42,28.573
3,43,29.0568
3,44,29.5167
3,45,27.5671
3,46,26.7412
3,47,25.2446
3,48,27.8541
3,49,31.979
3,50,27.7587
3,51,29.6545
3,52,27.0375
3,53,29.0164
3,54,29.8448
3,55,26.6677
3,56,26.8111
3,57,26.5157
3,58,27.4438
3,59,28.1919
3,60,26.82
3,61,26.4879
3,62,29.0961
3,63,30.2506
3,64,28.8069
3,65,25.2824
3,66,26.4571
3,67,25.9949
3,68,29.5849
3,69,29.2123
3,70,28.1897
3,71,28.8907
3,72,27.4165
3,73,26.315
3,74,27.6352
3,75,28.584
3,76,28.9438
3,77,27.0888
3,78,0
3,79,24.5777
3,80,0
3,81,26.7464
3,82,27.1358
3,83,31.5309
3,84,31.0272
3,85,26.8156
3,86,27.7949
3,87,26.716
3,88,26.4889
3,89,0
3,90,27.1598
3,91,28.8125
3,92,26.4068
3,93,28.4287
3,94,28.078
3,95,27.1925
3,96,27.5605
3,97,24.3014
3,98,0
3,99,27.6039
4,0,7.10543e-15
4,1,30.1411
4,2,27.6603
4,3,29.2615
4,4,0
4,5,31.7132
4,6,27.9402
4,7,30.6465
4,8,29.5815
4,9,27.7917
4,10,29.9816
4,11,31.204
4,12,29.4401
4,13,32.0661
4,14,29.2466
4,15,28.212
4,16,32.294
4,17,27.268
4,18,29.5026
4,19,29.4335
4,20,29.9711
4,21,0
4,22,28.2658
4,23,26.5439
4,24,30.1685
4,25,30.3196
4,26,30.3286
4,27,0
4,28,27.8273
4,29,28.8448
4,30,31.2541
4,31,29.4671
4,32,30.9042
4,33,32.0099
4,34,29.5528
4,35,29.7552
4,36,30.3565
4,37,29.4683
4,38,32.8108
4,39,0
4,40,27.2095
