Head,Tail,Difference
0,0,0
0,1,0
0,2,0
0,3,0
0,4,0
0,5,0
0,6,-7.10543e-15
0,7,0
0,8,0
0,9,0
0,10,0
0,11,0
0,12,0
0,13,0
0,14,0
0,15,0
0,16,0
0,17,7.10543e-15
0,18,0
0,19,0
0,20,0
0,21,0
0,22,0
0,23,0
0,24,0
0,25,0
0,26,-7.10543e-15
0,27,0
0,28,-7.10543e-15
0,29,0
0,30,0
0,31,0
0,32,3.55271e-15
0,33,0
0,34,-7.10543e-15
0,35,-7.10543e-15
0,36,0
0,37,0
0,38,0
0,39,0
0,40,0
0,41,0
0,42,0
0,43,3.55271e-15
0,44,0
0,45,0
0,46,0
0,47,0
0,48,0
0,49,0
0,50,0
0,51,0
0,52,0
0,53,0
0,54,0
0,55,0
0,56,0
0,57,0
0,58,0
0,59,0
0,60,0
0,61,0
0,62,0
0,63,7.10543e-15
0,64,0
0,65,0
0,66,0
0,67,0
0,68,0
0,69,0
0,70,0
0,71,0
0,72,7.10543e-15
0,73,-7.10543e-15
0,74,0
0,75,0
0,76,0
0,77,0
0,78,0
0,79,0
0,80,-3.55271e-15
0,81,0
0,82,0
0,83,0
0,84,7.10543e-15
0,85,0
0,86,0
0,87,0
0,88,0
0,89,0
0,90,-7.10543e-15
0,91,0
0,92,-3.55271e-15
0,93,0
0,94,0
0,95,0
0,96,0
0,97,0
0,98,0
0,99,-7.10543e-15
1,0,0
1,1,0
1,2,30.7513
1,3,30.4631
1,4,31.5977
1,5,28.0771
1,6,28.4219
1,7,31.3078
1,8,29.341
1,9,25.4558
1,10,29.9763
1,11,29.4321
1,12,28.938
1,13,28.3372
1,14,29.738
1,15,29.75
1,16,28.1364
1,17,30.8684
1,18,30.6128
1,19,30.0911
1,20,29.6602
1,21,0
1,22,28.0282
1,23,30.693
1,24,29.6985
1,25,29.0996
1,26,29.9854
1,27,-7.10543e-15
1,28,29.1902
1,29,26.7918
1,30,28.8396
1,31,30.0112
1,32,31.908
1,33,28.2809
1,34,29.8619
1,35,30.6793
1,36,30.1008
1,37,29.1715
1,38,28.6097
1,39,0
1,40,31.4195
1,41,28.6165
1,42,31.152
1,43,30.634
1,44,27.3769
1,45,27.8936
1,46,29.2774
1,47,25.8051
1,48,29.6857
1,49,30.4521
1,50,27.8815
1,51,32.569
1,52,28.0293
1,53,28.9337
1,54,29.9265
1,55,28.549
1,56,27.9074
1,57,31.5765
1,58,29.9089
1,59,28.5797
1,60,27.7235
1,61,30.6062
1,62,31.5137
1,63,29.6109
1,64,29.968
1,65,26.1348
1,66,30.6716
1,67,27.8527
1,68,28.8011
1,69,31.1443
1,70,28.9255
1,71,27.717
1,72,31.0732
1,73,26.2688
1,74,32.9688
1,75,28.4943
1,76,32.0583
1,77,28.8139
1,78,29.5577
1,79,28.7595
1,80,29.4118
1,81,28.8752
1,82,27.8963
1,83,31.7763
1,84,28.2416
1,85,28.0991
1,86,28.618
1,87,29.3159
1,88,28.8263
1,89,-3.55271e-15
1,90,26.2277
1,91,30.5843
1,92,29.0642
1,93,30.7471
1,94,27.7483
1,95,27.1331
1,96,25.8906
1,97,28.5111
1,98,0
1,99,28.4183
2,0,0
2,1,30.7513
2,2,0
2,3,28.5382
2,4,31.3912
2,5,30.6037
2,6,30.6318
2,7,31.8568
2,8,29.812
2,9,28.2684
2,10,30.4223
2,11,33.8679
2,12,29.424
2,13,29.834
2,14,30.0808
2,15,31.177
2,16,31.0745
2,17,28.2007
2,18,31.837
2,19,29.3539
2,20,29.5681
2,21,0
2,22,28.7148
2,23,28.394
2,24,28.0033
2,25,30.4359
2,26,27.1577
2,27,0
2,28,29.5606
2,29,29.1965
2,30,31.8015
2,31,31.8631
2,32,28.7373
2,33,33.4651
2,34,31.0874
2,35,31.5756
2,36,30.8594
2,37,29.6163
2,38,30.9781
2,39,0
2,40,27.8768
2,41,31.9533
2,42,30.8285
2,43,31.1346
2,44,29.8709
2,45,29.9867
2,46,29.9957
2,47,31.859
2,48,30.0563
2,49,29.4626
2,50,32.156
2,51,30.0322
2,52,31.5248
2,53,29.3703
2,54,29.8471
2,55,33.2122
2,56,28.7818
2,57,28.6296
2,58,28.7607
2,59,30.2111
2,60,29.35
2,61,31.9824
2,62,31.1211
2,63,29.832
2,64,28.9256
2,65,30.7386
2,66,32.087
2,67,28.5541
2,68,30.9894
2,69,28.1506
2,70,31.5076
2,71,30.0475
2,72,31.1432
2,73,27.1578
2,74,31.6797
2,75,31.6388
2,76,30.1791
2,77,32.6988
2,78,30.7599
2,79,28.9498
2,80,33.1456
2,81,29.7361
2,82,30.9295
2,83,32.1139
2,84,31.6886
2,85,31.6518
2,86,31.4488
2,87,28.7662
2,88,32.1281
2,89,0
2,90,32.2643
2,91,31.5151
2,92,30.046
2,93,30.6783
2,94,31.6667
2,95,31.6798
2,96,28.0721
2,97,26.7105
2,98,3.55271e-15
2,99,29.0366
3,0,0
3,1,30.4631
3,2,28.5382
3,3,0
3,4,31.3752
3,5,28.7269
3,6,27.5277
3,7,30.6983
3,8,30.9192
3,9,27.8268
3,10,27.0504
3,11,30.6286
3,12,29.1632
3,13,29.2786
3,14,29.8293
3,15,29.2086
3,16,28.7496
3,17,29.9498
3,18,29.1012
3,19,31.1345
3,20,28.5177
3,21,0
3,22,28.994
3,23,29.7868
3,24,29.1014
3,25,30.3177
3,26,32.1123
3,27,0
3,28,28.2525
3,29,30.5201
3,30,31.4354
3,31,29.315
3,32,32.1193
3,33,29.9891
3,34,29.3549
3,35,30.5809
3,36,30.8999
3,37,29.2394
3,38,30.6642
3,39,0
3,40,29.0502
3,41,28.4263
3,42,29.0735
3,43,31.3071
3,44,29.8214
3,45,29.3246
3,46,30.1974
3,47,26.0898
3,48,29.4308
3,49,32.1123
3,50,30.0387
3,51,30.9701
3,52,29.1377
3,53,29.0564
3,54,30.7567
3,55,27.8272
3,56,26.9934
3,57,27.6896
3,58,29.531
3,59,28.7775
3,60,27.0811
3,61,27.7383
3,62,29.3823
3,63,30.5915
3,64,31.5354
3,65,27.102
3,66,31.2671
3,67,26.964
3,68,30.3998
3,69,30.5976
3,70,28.9363
3,71,28.8958
3,72,28.0373
3,73,27.0824
3,74,28.8814
3,75,29.2068
3,76,29.527
3,77,28.5876
3,78,32.0714
3,79,26.3589
3,80,30.5222
3,81,28.1986
3,82,27.4026
3,83,32.6905
3,84,31.9375
3,85,27.0108
3,86,27.8787
3,87,28.5088
3,88,29.5084
3,89,0
3,90,28.4218
3,91,30.026
3,92,27.15
3,93,28.709
3,94,28.7658
3,95,27.219
3,96,27.8357
3,97,25.5737
3,98,0
3,99,29.4152
4,0,0
4,1,31.5977
4,2,31.3912
4,3,31.3752
4,4,0
4,5,31.7825
4,6,27.9679
4,7,31.0098
4,8,30.8891
4,9,27.9083
4,10,30.387
4,11,31.9814
4,12,29.8033
4,13,32.4886
4,14,30.791
4,15,29.2099
4,16,32.737
4,17,29.391
4,18,29.7169
4,19,30.9566
4,20,30.6618
4,21,0
4,22,29.3366
4,23,27.8174
4,24,30.4567
4,25,31.9618
4,26,30.4533
4,27,0
4,28,28.8905
4,29,29.1223
4,30,32.4356
4,31,29.7192
4,32,30.9866
4,33,32.0859
4,34,29.6013
4,35,30.2402
4,36,30.41
4,37,29.92
4,38,33.1152
4,39,0
4,40,27.7993
4,41,29.138
4,42,31.994
4,43,29.3291
4,44,28.8679
4,45,30.2434
4,46,29.2453
