200,5
0,0,0,0,0,0
173,11.99010475350403,0,0,0,0
122,19.08200042481998,7.943000804933236,0,0,0
71,31.7795945768233,12.75103821235257,6.163179945439501,0,0
181,37.62102644417469,0.3432120274243747,2.880043503627878,13.42914320454401,0
120,38.83016091781334,-6.219048863606077,3.373348428483979,5.706240990538989,9.993893608936371
196,44.73114289041224,-5.328566202743242,-2.419730217038127,4.152157356144523,17.09162777230632
25,35.64746361995631,-18.31863832235683,3.322370739397331,5.32216241430129,23.86499060096959
180,34.83731857121006,-25.77225116838449,12.50138691581416,3.497710797665522,32.37301022207745
11,25.51929722803962,-13.5862497306478,17.57982091139138,5.05737703568028,22.19833855237419
155,26.07638735671826,-15.97311692828594,14.55844951673629,-3.342354068335463,13.78224908961566
32,19.54265136270156,-13.0612004396054,11.8839769875521,-2.910604030869661,1.962495076979264
124,12.54510015486242,-23.04173409762512,8.994398281610007,-11.32706468454386,8.15827040877789
31,12.8711816262405,-24.2711457538971,18.38235832182264,-7.790496553584096,7.435126583597875
153,12.040138678339,-22.26459605356196,21.57778507077758,-12.43442099249217,19.60995523194473
135,23.466687888425,-12.5586831357349,18.54094938281708,-14.75256688460029,37.07622693509501
190,26.19573877435969,-2.26581802807159,17.01743212061572,-16.93662317236566,26.73159120341879
64,29.24353583295673,-3.071988003899477,22.5432343192007,-4.187239971835471,26.72932673185668
161,27.38363081473888,12.41765544059622,29.99413505232977,-2.853128076694237,22.11849871490595
60,29.11307717290688,20.43299516197627,27.19011256227834,0.986177588641418,31.74361623774643
109,30.29288596447438,23.19681801397296,27.34834437385327,8.344483550742066,24.5975219534508
18,26.37888354624824,32.17021831415541,26.35599851464224,3.943252862689255,33.21521144942665
116,24.34562299505284,27.49127968491124,23.17556845536388,-4.510340815056505,16.8214004402582
90,11.59095536337036,32.40612674648482,16.87914684565443,-8.170433455703904,17.35855567044291
52,13.76229419111427,31.26087476214821,16.15081457898277,-13.38941731206308,27.03883372450171
154,1.490397821151441,31.00384479259884,7.399973424286899,-7.475836703026856,27.39881364805187
66,0.9252588887313871,39.45202841947761,14.43879174285415,-6.281036686780243,28.63231516527022
137,-6.620753165380059,35.57837921140509,20.83536805149115,-3.936902700613669,28.03934613177294
134,-1.172898843597676,32.180309370364,31.50055879935461,-2.563224847427209,20.10817408021634
54,-3.229150937041224,24.93926859851209,37.08510732157245,-3.202792308581643,6.571434955366862
141,2.560574626425019,21.1420397674486,40.1241568015037,3.003799362727965,0.7644739439315336
14,-10.36424523010799,21.62659920381354,37.13941791135289,5.608539017379058,8.496106754520708
104,-5.614359956307037,12.30673173426238,30.48669733326091,25.679888968303,7.978360394698088
9,-6.960639520318614,3.545418158115799,33.13244921387314,26.98920233926946,11.71941575900311
68,-10.30230081717178,-8.431409875787862,32.09733034563631,28.5592940047475,16.08638623222932
63,-17.86988749513499,-14.96960495742377,40.65060079093651,22.9895858616734,22.59843697193569
138,-8.887685903566204,-12.64739313007379,32.82911445404334,11.71249711425697,12.66760525137873
183,-5.860521025011417,-4.309806854080171,41.61907819320629,1.600048186409827,20.10994406617956
42,2.956856068304057,-0.3146401231581892,42.8937719653024,0.8572974810956104,29.01347230859789
178,1.730146018443869,2.120919958939205,35.60219196516199,-10.53756690803381,29.69172977812344
41,-4.366474695285636,5.998644990796676,25.67334483933623,-9.572595823340436,35.98709918808841
199,-1.364362892260726,6.671349857703212,22.80393658019976,1.781102574424257,30.68219967733656
111,-6.105203791368683,16.94694079055191,23.13019771575258,-2.006917856455063,28.88734997979255
92,-12.67116510851166,21.09368047394927,26.98059973489044,-1.052354121978438,36.52364079063521
146,-4.998427806269653,18.20190833077536,31.40798017499895,7.142997218186914,31.81054499142396
85,-1.891618335809027,27.65520012928557,27.00699714446657,4.09043656869731,43.4682651344292
69,4.80548328680456,25.67953168946512,16.24973494828248,6.268772862119372,32.9052068600658
21,1.435297218314197,24.87702100541919,13.00634275889519,0.9765814103353566,23.94786405043578
78,8.075201592521873,31.19978303754853,7.925837305917352,-3.852460421454004,12.29750781058056
51,11.5607617989735,16.62963238763705,21.81724486184396,8.392075261315567,15.00811293021898
10,4.210507667603683,5.905796568589598,24.39744336067083,9.502115591455844,18.28597087444243
24,2.321851607832233,4.468453107915152,22.31972814751319,14.56383250805695,17.24029147178033
27,-1.901238935659678,6.441018757818482,10.89252850895384,11.31608911184173,8.294221649163172
34,-4.910435080460299,3.315698932705305,15.00787224778345,6.408942922118014,6.009863153474172
65,-9.729686387094061,3.079727469837497,9.960560722453222,17.28044273694539,7.856268161780022
166,-2.719273907133426,4.70696790410763,3.582521830922543,15.16169749215139,9.006997893590157
91,-4.174061030231949,9.966412480147817,-2.359623639660974,9.157564754935098,3.631006035491615
7,-6.647784955899228,10.50172427286846,-5.297758633627775,6.635879558447432,15.53069623108917
16,-5.836020238234399,7.184551036404763,-4.706767277180422,10.36460374155897,23.05844941150942
189,-4.011725000646276,2.106760477249386,3.200714063064245,2.180324806363678,25.56957029431562
