100,4
0,0,0,0,0
89,29.30616900927176,0,0,0
98,16.14194645674552,27.09696089209195,0,0
27,13.96431116160309,14.97037112536321,25.5718628017362,0
39,15.37225117542563,11.79894693282532,8.667968406436454,23.9668389609689
21,13.03490954000656,11.78406757157338,8.453764865831822,-24.55959654281126
80,13.21436793316382,12.28421580887613,7.082773716514857,-25.38410828783583
78,11.78330241290658,10.61154424336712,6.733290468256275,-25.6470086849742
67,15.87569910119623,12.97044205601886,9.168018318492409,-25.05749065711733
60,17.2743666645694,10.76362192010435,7.140340279272728,-25.22523415540992
26,15.45082531451805,10.96338641973759,4.842566342169284,-25.81132198345236
81,16.87547307338379,12.17457524225401,5.657389821596842,-24.28608516469229
41,14.41617865052021,9.471237609798667,8.378922067153633,-25.92631694336059
44,15.36995821110205,10.08930313634402,6.891517759903254,-24.08010705492967
43,15.1005028961647,10.28928022188446,5.765582252255309,-25.61318100297067
72,14.83428573903536,10.29994581266417,7.739616985581054,-26.33712546549716
73,17.85876805782489,11.20610608091375,7.940767575304692,-25.63340828440711
63,16.63779297955112,10.88547766446207,7.324153415395613,-24.53684182069578
52,16.97771652932823,12.37966021952223,6.063728711554729,-25.51299093425976
55,13.2250379050698,12.44885847498785,8.790689472049575,-25.42957621914268
92,14.5750326787805,10.57070278229625,7.932378229493703,-24.17606859530907
70,16.71337348273117,12.71846671302323,8.681280241830818,-25.13519291072295
10,15.1566326140913,11.94929579624079,8.253916967047452,-26.01645603222107
93,15.07779515160109,10.92633584098664,7.183754101782982,-26.13036583099137
85,14.07403341833964,10.89113861535824,8.79818860840059,-24.55031177422239
13,16.28153549681101,11.44909279724486,6.546891605370288,-24.82246896047393
94,14.79832368614247,12.12852015831091,5.996549355599202,-24.81371551532466
42,15.60977205363383,9.052323737892902,7.035393055759498,-26.76509454362049
49,14.75354325102026,10.18120393255117,5.855063438050375,-24.84765518435261
25,14.64828165920239,10.75282198376947,6.556400896015995,-25.65822449252404
22,12.35892306105965,11.63117937618302,7.144176874494921,-24.43454177748777
45,14.81372634760453,9.940187519357378,8.608438317750686,-24.41149044011408
28,14.19264022084938,10.76845494360785,9.126975950417203,-25.37804570272349
34,16.03433651977281,11.20666869755902,7.466883682545924,-26.07988152091878
