id,v0,v1,v2
0,13.76886843989814,-5.694543974330905,-23.58135471868664
89,-3.391909970174448,0.1533204520573706,-38.12181587703419
98,32.90908657598712,26.00361328118902,-19.31503721994529
27,18.16251829158059,-8.245623577249034,-37.1607347281912
39,19.57401747252799,6.226520921865488,-42.91054674254239
21,7.190588654599927,-5.518166259505845,-39.69462591927704
80,6.502887850822877,30.94710197850575,-19.59498339039498
78,24.87821789961941,-6.018247142678702,-33.71751736541948
67,1.759688579395575,29.3875502755547,-28.0947799013843
60,17.02275512749356,27.56730174193721,-12.67108898002797
26,-6.218865068240827,12.00195424304679,-18.95967122131036
81,32.74269601097045,20.4009111017792,-36.17253997033145
41,19.784963988544,14.83211489612748,-47.05162644734923
44,-0.2744101664154491,26.48457260215478,-22.22744537484709
43,7.141804710932484,14.79086055959526,-29.82786945520303
72,28.21648304005892,1.345515553190343,-40.22734856614021
73,32.50366424029097,-1.750782845763201,-25.39961752863898
63,6.573533737141287,-5.57675615412496,-7.591449835553699
52,11.69815642415044,14.14503202766592,-4.463350094312452
55,4.816783849814603,20.9362996739575,-11.00540347643406
92,19.15826343940018,8.188285135565465,-48.84946631143253
70,-3.060828598212422,12.84602123801475,-37.22044811149723
10,29.42615775156442,-5.029870247500359,-20.48586757791571
93,13.3770617093095,32.5511172757443,-17.44256554691328
85,36.43976030351003,12.69612796226336,-27.87520503451877
13,-1.711929899101677,-0.7043182575614181,-15.5193376195713
94,12.4935392587342,9.556763461752913,-5.116370988544644
42,9.889076580296296,2.781150264237609,-41.88397232986046
49,31.70971077394236,16.64311700253408,-16.05190946178757
25,28.09693267215838,17.25026575031597,-43.72311878783577
22,2.012819504103756,3.933357846219045,-42.30127256502089
45,-1.960998855416425,23.19864736255562,-16.90894691540897
28,29.64520374950793,29.25590652727633,-33.9943945908951
34,21.51601972421467,32.63584498187938,-18.45517175030919
90,5.568778561110002,-8.472833060870489,-20.1307837489378
1,34.3591837173786,10.21134752346057,-39.81407213174175
96,29.53221959352952,15.1037359304522,-8.540478771144159
91,16.50854952097989,-10.66930251736667,-19.4324572320873
56,24.56118488213067,-9.593917850002207,-29.74283496901907
16,12.72397076970145,19.38301894001241,-12.34477455804822
61,-3.966030791609624,19.96149416965443,-28.44910194502212
38,29.43298899944935,7.577200078018157,-38.26107065364075
77,1.711078520150744,28.16796608761208,-37.32990732596473
14,28.14380070297067,23.94030651605254,-27.49004281954429
12,13.53138976276057,14.59938460514275,-45.61281298768129
7,19.52436344771624,28.86105805254131,-32.90043652552338
57,35.76675088225665,4.076282144859841,-22.73889461500571
6,34.41395487858865,12.05007828033134,-33.64488677295346
18,24.34547588773141,26.2535351716615,-22.60418053122422
86,24.97887866217328,23.6086497565981,-10.66830451067653
65,24.98937306830178,3.445173995495014,-44.81656008772138
75,-0.9489425930523745,-4.328161535751219,-31.28607584875596
31,35.74009701001292,10.64161080773438,-23.60468684841976
99,-7.49134147490066,4.190856937011723,-20.67872037793929
29,0.5200725124896982,8.965114536328752,-6.376838530630788
83,12.88463596811809,17.27124467962194,-40.27907230524657
84,7.728232650536858,-4.458430979014799,-13.09852180168244
71,17.7628876801936,-4.150607839898523,-43.02201196196565
95,12.33712299488478,-7.548770292171232,-37.33159622984537
11,-10.25671858539124,9.209514548975902,-28.71286790034716
47,-1.287722003539163,14.73397290923408,-19.01127217555539
48,20.17872205763929,26.98552645853689,-42.59288658697474
76,20.8730098403968,-11.21245262563019,-25.25178336566951
88,35.67802117703182,16.36342077710988,-19.81829477553629
30,9.39300536745591,30.4657775376554,-38.34044582959361
58,31.49176154159526,10.88529721414762,-9.231969011326896
15,24.85513049107574,-2.79519523530786,-8.34503054402176
69,17.2225461902971,28.636768658041,-37.00294841204141
19,4.885817839664466,5.156982101118788,-5.694426928413844
62,6.917909174663132,-9.675684103738289,-31.20394438256865
23,3.18885846108837,24.68948368701962,-8.958152915101323
53,-4.378484858402608,0.3432772351673273,-22.46974270997896
50,30.58874429204621,6.915315331106659,-16.39733711488532
33,17.13779263206876,21.28932372472816,-6.939915659885895
68,33.8040789117447,23.7781906714353,-25.14699998910095
54,4.067340217419465,14.68014181157536,-44.85441276529377
51,31.99455268907935,-0.5824532220424543,-33.55972833079336
79,2.0319897884897,-3.250988618893641,-24.97512960172953
97,6.359613127890256,8.119418572548039,-47.05988573979309
40,19.10935989346991,5.495848927780012,-4.532206882226171
46,7.550473280388295,23.07596351105979,-42.80106826881969
20,25.1272163833909,21.37856229693955,-35.17108693961843
24,-0.24128612678505,-9.726582027583742,-23.10343949276459
5,16.994195039578,-5.783280168683875,-10.14092774071279
9,-3.81335810770588,13.82571771874209,-11.0466648279598
66,1.741968756513628,24.06473449977263,-32.90924035831174
37,-2.691911580895646,3.35332644729639,-31.23692744895517
87,25.10572216844718,-8.485717030855202,-18.21042543174543
4,14.6896795909276,26.25372854941426,-6.508288358199941
35,25.11132269597307,6.862450242674765,-10.75566382430723
8,-2.328710322840363,6.021145852409777,-12.05353238451575
64,35.21117546249886,3.860193723189963,-16.19090901914084
82,18.94570036943011,-1.021563947228165,-15.79565382029672
17,21.99915146441568,10.18633447192484,-3.005986685016042
74,-6.071308692169244,19.64484263340736,-28.10185764211505
3,19.22541240167659,32.48305136780312,-25.50864602827177
2,13.82133934428913,0.2042716562552565,-7.447172244059574
32,-2.073073617757737,16.49068254455064,-42.90370394375162
36,22.79311674686927,23.84733390168611,-18.24666581170551
59,11.43106058165727,32.53891159362278,-28.47030314106456
