Head,Tail,Difference
0,0,0
0,1,3.01018
0,2,2.24045
0,3,0
0,4,0
0,5,0
0,6,0
0,7,1.82982
0,8,5.35912
0,9,0
0,10,12.5293
0,11,0
0,12,0
0,13,1.11306
0,14,0
0,15,3.90006
0,16,0
0,17,5.03244
0,18,9.71034
0,19,2.90315
0,20,0
0,21,0
0,22,0
0,23,0
0,24,0
0,25,0
0,26,4.48158
0,27,3.05026
0,28,4.13719
0,29,0
0,30,0
0,31,0
0,32,3.22663
0,33,0
0,34,2.42213
0,35,1.22443
0,36,0
0,37,0
0,38,0.255807
0,39,0.595192
0,40,5.65223
0,41,0
0,42,7.94792
0,43,0.475274
0,44,7.16942
0,45,0
0,46,4.28821
0,47,6.11889
0,48,6.40471
0,49,0
0,50,0
0,51,8.17232
0,52,6.85745
0,53,0
0,54,0
0,55,0
0,56,0
0,57,0
0,58,3.2511
0,59,0
0,60,0
0,61,2.32344
0,62,5.79999
0,63,1.98504
0,64,0
0,65,0
0,66,8.27983
0,67,0.945115
0,68,6.42851
0,69,0
0,70,0
0,71,1.7542
0,72,0
0,73,10.0115
0,74,0.323165
0,75,0
0,76,0
0,77,7.14048
0,78,6.59003
0,79,3.01535
0,80,0
0,81,0
0,82,1.48122
0,83,0
0,84,12.9533
0,85,0
0,86,2.6675
0,87,0.647206
0,88,2.21498
0,89,2.57793
0,90,1.64876
0,91,4.36039
0,92,3.25278
0,93,0
0,94,0
0,95,5.03832
0,96,0
0,97,0.880804
0,98,2.8704
0,99,8.52377
1,0,3.01018
1,1,0
1,2,0
1,3,0
1,4,0
1,5,0
1,6,3.88362
1,7,3.73486
1,8,9.99895
1,9,9.0679
1,10,12.3081
1,11,1.05574
1,12,5.24799
1,13,1.6831
1,14,0.415983
1,15,1.70857
1,16,1.82095
1,17,0
1,18,1.58408
1,19,5.46515
1,20,0.331349
1,21,0
1,22,0
1,23,0
1,24,0
1,25,0
1,26,3.07185
1,27,0
1,28,3.64747
1,29,2.86141
1,30,3.20732
1,31,0
1,32,0
1,33,0
1,34,0
1,35,8.13604
1,36,0
1,37,4.24336
1,38,0
1,39,5.19939
1,40,2.63201
1,41,0.0921287
1,42,3.50347
1,43,6.92733
1,44,7.85134
1,45,0
1,46,0
1,47,2.98261
1,48,0
1,49,2.17805
1,50,0
1,51,0
1,52,0.358862
1,53,7.0012
1,54,5.52298
1,55,0
1,56,0
1,57,0
1,58,9.78671
1,59,6.2208
1,60,1.61463
1,61,8.77747
1,62,4.20933
1,63,7.20949
1,64,0
1,65,0
1,66,0
1,67,0
1,68,6.54219
1,69,0
1,70,0
1,71,3.20823
1,72,0
1,73,0
1,74,5.15748
1,75,0
1,76,0
1,77,0
1,78,6.0431
1,79,1.93358
1,80,0
1,81,0
1,82,0
1,83,8.62179
1,84,1.97018
1,85,0
1,86,4.93192
1,87,1.49908
1,88,0
1,89,4.80254
1,90,6.23269
1,91,1.25292
1,92,0
1,93,0
1,94,0
1,95,2.51528
1,96,0
1,97,4.79741
1,98,0
1,99,7.97542
2,0,2.24045
2,1,0
2,2,0
2,3,0
2,4,4.65247
2,5,4.6835
2,6,1.06489
2,7,0
2,8,0.58068
2,9,0
2,10,5.33838
2,11,3.43012
2,12,0
2,13,0
2,14,6.98156
2,15,0
2,16,12.3014
2,17,5.62371
2,18,6.94759
2,19,0
2,20,0
2,21,10.1329
2,22,3.39393
2,23,0
2,24,0
2,25,3.66542
2,26,5.61247
2,27,11.937
2,28,5.53852
2,29,0
2,30,6.57614
2,31,0
2,32,0
2,33,6.20446
2,34,5.10475
2,35,0
2,36,6.80725
2,37,0
2,38,0
2,39,0
2,40,0
2,41,0
2,42,0
2,43,0
2,44,0
2,45,0.448823
2,46,1.44921
2,47,12.4145
2,48,2.96025
2,49,0
2,50,3.81521
2,51,8.82733
2,52,3.2539
2,53,0
2,54,0
2,55,4.65861
2,56,4.90367
2,57,6.3413
2,58,0
2,59,8.206
2,60,10.2753
2,61,1.75933
2,62,4.1786
2,63,0
2,64,9.2851
2,65,1.85817
2,66,4.41401
2,67,4.29877
2,68,0.0790624
2,69,4.15441
2,70,1.84792
2,71,0
2,72,6.64901
2,73,0
2,74,2.28102
2,75,0
