100,8
0,5.896290863648403,4.679482583159325,3.288483874017439,-6.039990639076123,15.08855850429673,-0.08771211790954631,-4.147838815849509,-29.25599684140126
89,20.05403633729082,0.4945844766914081,-1.290338270084892,3.408200941101025,9.39540355014099,-11.53635292266925,11.44924437395141,-28.01567200710844
98,12.66200271019675,5.406725354310638,11.1520222794316,0.4126846783959345,7.10645460132444,24.44265998749747,8.893645423437517,-17.20218470106279
27,14.14568701560303,5.250983559169575,5.21156314639412,-11.66671744849994,17.02790131084171,7.240196682128791,5.345011978437585,-30.08663234652089
39,2.493175657268704,9.641952980890643,20.95819014422497,14.36357425973657,4.247385944933751,-1.974205871064698,9.277989374878121,-22.83105920401611
21,18.75951943035456,3.608190224442291,7.897352773964268,12.26672976396507,13.48603602704074,5.044983290332418,-13.788962600203,-24.92966398270408
80,10.43850890775768,-0.380224569413412,4.839644759599114,14.75111539121034,6.169594186841248,-0.366368647915125,-0.9591763924228816,-36.76394059257396
78,16.67057428978088,14.82023178065384,6.883035921497261,0.9839352351824656,1.347451560106604,-1.494618052394223,24.0451092899723,-25.0002086128934
67,-1.348998271831588,7.566955276227262,-0.02226786728254958,7.661043711770701,8.372204688942455,-7.309257059699743,0.8821718981634386,-16.70435264848219
60,15.26400468410783,2.681681425089798,10.89273864838082,14.55713410658089,19.64123147024716,3.492663509412298,0.6802380314941147,-13.72763558682469
26,24.59794232985131,12.93739023197697,-6.779867151063169,-4.748450849960154,1.766275385357292,3.98983220210881,6.367454493496258,-11.96573193068201
81,5.83785510796734,25.58715648558331,17.52767891241946,14.48674633833445,-0.2305354887801295,5.86248433539552,6.288462188780284,-21.92910543394816
41,24.27986824357441,4.349117564297627,9.256302492071059,-9.324182346560537,1.261826163239383,-1.886335014421759,8.983886575477937,-32.11876205152008
44,7.426361903506949,15.15155105820036,3.340655180837182,11.15984587228006,0.2521413933365547,11.45607276765229,0.5696728648038026,-5.337420308923692
43,31.54290793078777,13.02461033102108,12.99014833146094,14.53121993401519,0.0296163064346407,7.335282543675097,-2.766010854842063,-18.66479599755251
72,13.75074488048553,0.4336733977871086,-7.190691252460828,-7.345012556311523,-3.307685536988309,0.6299976513259398,3.708697074862113,-24.23060604161374
73,21.82285446773991,10.29026183057888,3.774354205633052,-3.776287302457727,17.23384846624231,7.282323249674619,-10.04293288345066,-18.9586824163367
63,11.95369851920267,6.14357043271988,-7.398411749108161,10.66218487983706,0.5531372864892847,19.81232749214607,-0.8663681291265127,-17.37348466103744
52,23.95231295404529,21.13604434420702,7.386083578911165,8.739484840947007,1.909908271500306,0.7983605906075415,-9.715969903780032,-33.13411930914504
