Head,Tail,Difference
0,0,0
0,1,10.0065
0,2,0
0,3,5.85726
0,4,0
0,5,0
0,6,4.06843
0,7,0
0,8,0
0,9,16.1898
0,10,17.4771
0,11,13.2293
0,12,0
0,13,0
0,14,8.34766
0,15,0
0,16,4.8611
0,17,19.0248
0,18,0
0,19,0
0,20,28.7414
0,21,19.5134
0,22,0
0,23,1.71282
0,24,12.8644
0,25,0
0,26,0
0,27,0
0,28,8.08051
0,29,15.5303
0,30,0
0,31,4.80919
0,32,16.2941
0,33,0
0,34,25.966
0,35,12.2682
0,36,10.188
0,37,0
0,38,0.0212559
0,39,0
0,40,0
0,41,0
0,42,0
0,43,7.64791
0,44,0
0,45,0
0,46,1.0322
0,47,19.2085
0,48,1.59081
0,49,1.61674
0,50,4.67645
0,51,10.3986
0,52,7.16305
0,53,14.6011
0,54,0
0,55,23.5056
0,56,0
0,57,24.2873
0,58,0
0,59,9.30188
0,60,17.8685
0,61,0
0,62,0
0,63,0
0,64,25.6053
0,65,0
0,66,4.91836
0,67,27.5933
0,68,0
0,69,22.0524
0,70,22.5901
0,71,0
0,72,12.4167
0,73,29.0756
0,74,21.8595
0,75,0
0,76,0
0,77,1.8738
0,78,0
0,79,0
0,80,1.10423
0,81,0
0,82,0
0,83,0
0,84,3.73934
0,85,18.7496
0,86,20.1172
0,87,0
0,88,0
0,89,0
0,90,0
0,91,0
0,92,26.4363
0,93,8.42954
0,94,8.81116
0,95,18.8531
0,96,7.18137
0,97,3.87823
0,98,8.25734
0,99,0
1,0,10.0065
1,1,0
1,2,0
1,3,0
1,4,0
1,5,0
1,6,0
1,7,8.56497
1,8,1.38982
1,9,19.2776
1,10,1.54402
1,11,0
1,12,10.0963
1,13,0
1,14,0
1,15,0
1,16,21.9186
1,17,11.4404
1,18,0
1,19,7.1451
1,20,16.8546
1,21,7.45818
1,22,0
1,23,16.1938
1,24,12.2221
1,25,0
1,26,0
1,27,0
1,28,29.4228
1,29,30.2759
1,30,7.03664
1,31,0
1,32,29.2376
1,33,0
1,34,20.7501
1,35,0
1,36,19.5329
1,37,0
1,38,16.3279
1,39,3.46607
1,40,0
1,41,0
1,42,0
1,43,9.80195
1,44,12.4652
1,45,0
1,46,13.1833
1,47,19.7323
1,48,22.0496
1,49,18.5482
1,50,2.79583
1,51,6.61215
1,52,10.2956
1,53,3.08853
1,54,0
1,55,5.9483
1,56,0
1,57,8.50133
1,58,11.6183
1,59,1.47574
1,60,0.532054
1,61,0
1,62,0
1,63,0
1,64,18.5692
1,65,0
1,66,20.3323
1,67,10.5546
1,68,0
1,69,24.65
1,70,6.11143
1,71,4.41076
1,72,0.253089
1,73,16.4598
1,74,21.4855
1,75,0
1,76,0
1,77,0
1,78,0
1,79,0
1,80,0
1,81,0
1,82,2.41333
1,83,0
1,84,0
1,85,25.4683
1,86,14.9203
1,87,0
1,88,0
1,89,0
1,90,0.926695
1,91,0
1,92,11.3629
1,93,0
1,94,23.3337
1,95,24.8973
1,96,0
1,97,12.8247
1,98,28.0026
1,99,0
2,0,0
2,1,0
2,2,0
2,3,4.21286
2,4,14.6367
2,5,28.6162
2,6,4.46368
2,7,9.49625
2,8,0
2,9,0
2,10,0
2,11,0
2,12,0
2,13,7.36858
2,14,9.17872
2,15,29.5147
2,16,0
2,17,1.98265
2,18,20.0266
2,19,0
2,20,0
2,21,0
2,22,26.9647
2,23,0
2,24,3.92563
2,25,23.9869
2,26,16.8787
2,27,19.8397
2,28,0
2,29,0
2,30,0
2,31,11.6084
2,32,0
2,33,22.2835
2,34,0
2,35,0
2,36,1.26106
2,37,17.6754
2,38,0
2,39,4.11896
2,40,24.1887
2,41,30.3302
2,42,21.8947
2,43,9.65161
2,44,0
2,45,22.2704
2,46,0.609559
2,47,0.0530136
2,48,0
2,49,0
2,50,16.0967
2,51,8.18627
2,52,10.4394
2,53,4.80968
2,54,25.9517
2,55,0
2,56,28.3988
2,57,0
2,58,0
2,59,13.5382
2,60,0
2,61,11.872
2,62,11.4305
2,63,11.7629
2,64,0
2,65,23.723
2,66,0
2,67,0
2,68,8.37288
2,69,0
2,70,0
2,71,0
2,72,2.18286
2,73,0
2,74,0
2,75,12.8377
2,76,10.0031
2,77,6.66696
2,78,25.7046
2,79,16.9386
2,80,18.7785
2,81,21.8182
2,82,17.8196
2,83,17.0965
2,84,19.7791
2,85,0
2,86,0.207098
2,87,17.1194
2,88,9.55802
2,89,2.60683
2,90,9.77492
2,91,19.4119
2,92,0
2,93,2.16162
2,94,0
2,95,0
2,96,5.25274
2,97,6.08022
2,98,0
2,99,21.93
3,0,5.85726
3,1,0
3,2,4.21286
3,3,0
3,4,0
3,5,6.7685
3,6,28.2043
3,7,1.87038
3,8,0
3,9,5.02964
3,10,19.7574
3,11,22.1104
3,12,0
3,13,0
3,14,26.9131
3,15,10.4229
3,16,0
3,17,18.0379
3,18,0
3,19,0
3,20,7.0497
3,21,16.998
3,22,1.02347
3,23,0
3,24,11.9581
3,25,0
3,26,17.0657
3,27,14.6306
3,28,0
3,29,0
3,30,0
3,31,27.4038
3,32,0
3,33,18.0224
3,34,1.02602
3,35,26.2114
3,36,3.59091
3,37,19.7165
3,38,0
3,39,0
3,40,7.63642
3,41,5.58382
3,42,0
3,43,9.63585
3,44,0
3,45,3.18951
3,46,0
3,47,5.41448
3,48,0
3,49,0
3,50,13.5918
3,51,20.1332
3,52,6.64655
3,53,21.8894
3,54,11.0416
3,55,14.6517
3,56,0.287312
3,57,13.2451
3,58,0
3,59,21.0376
3,60,21.4249
3,61,0
3,62,0
3,63,25.7883
3,64,3.07974
3,65,0
3,66,0
3,67,13.5421
3,68,0
3,69,2.4321
3,70,20.2597
3,71,0
3,72,26.3237
3,73,6.90737
3,74,5.97054
3,75,22.4666
3,76,24.009
3,77,28.5571
3,78,13.5579
3,79,17.7904
3,80,21.7226
3,81,7.24108
3,82,3.4249
3,83,24.4888
3,84,17.7525
3,85,0
3,86,12.0335
3,87,0
3,88,23.4163
3,89,0
3,90,0
3,91,0
3,92,11.6657
3,93,30.1831
3,94,0
3,95,2.3898
3,96,30.1812
3,97,3.30645
3,98,0
3,99,11.707
4,0,0
4,1,0
4,2,14.6367
4,3,0
4,4,0
4,5,12.3602
4,6,0
4,7,14.3408
4,8,15.0572
4,9,0
4,10,0
4,11,0
4,12,10.2303
4,13,25.232
4,14,0
4,15,9.1322
4,16,1.26901
4,17,0
4,18,27.2667
4,19,8.14666
4,20,0
4,21,0
4,22,14.1062
4,23,3.80479
4,24,2.70134
4,25,22.724
4,26,1.71628
4,27,2.53508
4,28,0
4,29,0
4,30,8.49839
4,31,0
4,32,0
4,33,9.68833
4,34,0
4,35,0
4,36,3.17941
4,37,1.51638
4,38,2.97289
4,39,15.6405
4,40,5.1949
4,41,15.478
4,42,28.4675
4,43,5.49119
4,44,1.61439
4,45,22.2666
4,46,8.40625
4,47,0
4,48,0
4,49,1.59023
4,50,11.9876
4,51,2.74173
4,52,8.92407
4,53,0
4,54,15.6653
4,55,0
4,56,19.0386
4,57,0
4,58,2.83217
4,59,5.64778
4,60,0
4,61,23.6452
4,62,26.1084
4,63,0
4,64,0
4,65,21.4999
4,66,2.56628
4,67,0
4,68,25.3651
4,69,0
4,70,0
4,71,12.2638
4,72,0
4,73,0
4,74,0
4,75,0
4,76,0
4,77,0
4,78,6.61611
4,79,0.269782
4,80,2.92349
4,81,14.6938
4,82,20.0138
4,83,0
4,84,9.87626
4,85,0
4,86,0
4,87,25.3055
4,88,0
4,89,18.0453
4,90,18.308
4,91,24.5667
4,92,0
4,93,0
4,94,0
4,95,0
4,96,0
4,97,11.0451
4,98,0
4,99,2.59441
5,0,0
5,1,0
5,2,28.6162
5,3,6.7685
5,4,12.3602
5,5,0
5,6,3.5035
5,7,6.19704
5,8,0
5,9,0
5,10,0
5,11,0
5,12,0
5,13,2.31538
5,14,8.52003
5,15,28.0741
5,16,0
5,17,2.05843
5,18,13.55
5,19,0
5,20,0
5,21,0
5,22,25.5135
5,23,0
5,24,0.553399
5,25,20.2301
5,26,20.216
5,27,23.1497
5,28,0
5,29,0
5,30,0
5,31,11.6585
5,32,0
5,33,20.4337
5,34,0
5,35,0
5,36,0
5,37,20.212
5,38,0
5,39,0.139778
5,40,29.8955
5,41,24.9579
5,42,18.4462
5,43,7.05226
5,44,0
5,45,18.2929
5,46,0
5,47,0
5,48,0
5,49,0
5,50,14.7486
5,51,8.26416
5,52,4.65632
5,53,5.85149
5,54,21.4803
5,55,0
5,56,24.0267
5,57,0
5,58,0
5,59,11.914
5,60,0
5,61,5.956
5,62,8.06294
5,63,12.6241
5,64,0
5,65,21.0429
5,66,0
5,67,0
5,68,2.93123
5,69,0
5,70,0
5,71,0
5,72,0.190083
5,73,0
5,74,0
5,75,15.3757
5,76,11.2207
5,77,5.26907
5,78,27.9354
5,79,21.4223
5,80,17.0136
5,81,16.7425
5,82,10.8786
5,83,14.9887
5,84,15.7781
5,85,0
5,86,0
5,87,13.4782
5,88,12.2438
5,89,0
5,90,4.9874
5,91,15.0269
5,92,0
5,93,3.01755
5,94,0
5,95,0
5,96,6.11471
5,97,2.79739
5,98,0
5,99,24.8928
6,0,4.06843
6,1,0
6,2,4.46368
6,3,28.2043
6,4,0
6,5,3.5035
6,6,0
6,7,0
6,8,0
6,9,0
6,10,17.6146
6,11,18.0854
6,12,0
6,13,0
6,14,21.7888
6,15,8.75238
6,16,0
6,17,14.6354
6,18,0
6,19,0
6,20,5.15933
6,21,13.8166
6,22,0
6,23,0
6,24,7.8821
6,25,0
6,26,13.9714
6,27,12.9375
6,28,0
6,29,0
6,30,0
6,31,23.7778
6,32,0
6,33,13.3695
6,34,0
6,35,23.4556
6,36,0
6,37,18.3167
6,38,0
6,39,0
6,40,6.94523
6,41,2.46008
6,42,0
6,43,4.7948
6,44,0
6,45,0
6,46,0
6,47,0
6,48,0
6,49,0
6,50,6.85774
6,51,14.9354
6,52,2.93223
6,53,17.361
6,54,6.35866
6,55,9.21307
6,56,0
6,57,8.48307
6,58,0
6,59,19.1654
6,60,16.2766
6,61,0
6,62,0
6,63,26.5795
6,64,0
6,65,0
6,66,0
6,67,8.10083
6,68,0
6,69,0
6,70,15.475
6,71,0
6,72,23.0577
6,73,3.0952
6,74,3.39264
6,75,23.0052
6,76,26.7229
6,77,29.6069
6,78,11.931
6,79,20.5839
6,80,17.4377
6,81,2.66703
6,82,0
6,83,22.3722
6,84,12.5475
6,85,0
6,86,6.48044
6,87,0
6,88,29.2171
6,89,0
6,90,0
6,91,0
6,92,9.68381
6,93,27.1762
6,94,0
6,95,0
6,96,28.9321
6,97,0
6,98,0
6,99,11.6391
7,0,0
7,1,8.56497
7,2,9.49625
7,3,1.87038
7,4,14.3408
7,5,6.19704
7,6,0
7,7,0
7,8,20.0699
7,9,16.7392
7,10,0
7,11,0
7,12,19.2654
7,13,20.4378
7,14,7.77934
7,15,5.66813
7,16,15.6917
7,17,11.0171
7,18,13.6932
7,19,14.9369
7,20,3.02107
7,21,5.58196
7,22,4.83755
7,23,20.929
7,24,16.428
7,25,11.917
7,26,2.12946
7,27,1.3412
7,28,9.55033
7,29,8.6804
7,30,17.1322
7,31,4.01445
7,32,6.64382
7,33,13.2075
7,34,0.590915
7,35,0
7,36,20.7181
7,37,2.38626
7,38,16.825
7,39,25.0186
7,40,1.87745
7,41,13.9908
7,42,14.9014
7,43,22.3517
7,44,16.7962
7,45,18.0976
7,46,23.4997
7,47,13.7949
7,48,10.1638
7,49,18.1931
7,50,20.3512
7,51,14.1659
7,52,27.0211
7,53,6.75546
7,54,17.1211
7,55,0.328106
7,56,9.03033
7,57,0
7,58,15.6442
7,59,14.1517
7,60,2.11777
7,61,24.666
7,62,17.8892
7,63,0.818763
7,64,2.31308
7,65,8.799
7,66,18.5562
7,67,1.63367
7,68,16.2094
7,69,4.2405
7,70,0.397951
7,71,20.028
7,72,0.861852
7,73,4.88994
7,74,11.2923
7,75,0
7,76,0
7,77,0
7,78,2.89965
7,79,0
7,80,8.88568
7,81,19.2312
7,82,26.5702
7,83,3.69857
7,84,18.3736
7,85,4.43295
7,86,13.629
7,87,19.1827
7,88,0
7,89,16.7754
7,90,27.4976
7,91,22.1358
7,92,2.79441
7,93,0
7,94,14.8675
7,95,13.02
7,96,0.946018
7,97,28.3698
7,98,5.96997
7,99,0.195466
8,0,0
8,1,1.38982
8,2,0
8,3,0
8,4,15.0572
8,5,0
8,6,0
8,7,20.0699
8,8,0
8,9,8.08736
8,10,0
8,11,0
8,12,23.082
8,13,23.1607
8,14,0
8,15,0
8,16,11.2935
8,17,0
8,18,12.3728
8,19,24.6464
8,20,0
8,21,0
8,22,0
8,23,17.8883
8,24,5.50694
8,25,6.89095
8,26,0
8,27,0
8,28,4.64216
8,29,0.434452
8,30,24.1491
8,31,0
8,32,0
8,33,0
8,34,0
8,35,0
8,36,11.5012
8,37,0
8,38,16.9116
8,39,25.0955
8,40,0
8,41,3.17221
8,42,11.4829
8,43,9.83275
8,44,18.6865
8,45,11.9974
8,46,21.8108
8,47,3.08237
8,48,8.1636
8,49,12.9362
8,50,8.00343
8,51,0
8,52,12.2373
8,53,0
8,54,6.7888
8,55,0
8,56,2.76839
8,57,0
8,58,17.0952
8,59,0
8,60,0
8,61,23.9383
8,62,20.3718
8,63,0
8,64,0
8,65,3.97163
8,66,15.4651
8,67,0
8,68,21.5609
8,69,0
8,70,0
8,71,30.6002
8,72,0
8,73,0
8,74,0
8,75,0
8,76,0
8,77,0
8,78,0
8,79,0
8,80,0
8,81,8.53957
8,82,16.2969
8,83,0
8,84,3.55556
8,85,0
8,86,0
8,87,17.2494
8,88,0
8,89,27.1185
8,90,24.9778
8,91,14.4877
8,92,0
8,93,0
8,94,8.15036
8,95,3.19861
8,96,0
8,97,15.8259
8,98,0.524149
8,99,0
9,0,16.1898
9,1,19.2776
9,2,0
9,3,5.02964
9,4,0
9,5,0
9,6,0
9,7,16.7392
9,8,8.08736
9,9,0
9,10,4.35281
9,11,2.66906
9,12,13.802
9,13,4.35998
9,14,10.1092
9,15,0
9,16,21.043
9,17,20.9834
9,18,0
9,19,9.16744
9,20,19.3203
9,21,15.306
9,22,0
9,23,21.5471
9,24,24.0065
9,25,0
9,26,0
9,27,0
9,28,21.5559
9,29,22.8268
9,30,10.5192
9,31,5.972
9,32,22.9061
9,33,6.47926
9,34,17.0253
9,35,4.96256
9,36,29.6469
9,37,1.41751
9,38,16.6426
9,39,10.2007
9,40,0
9,41,2.05269
9,42,5.10786
9,43,21.3086
9,44,14.5211
9,45,6.85349
9,46,17.376
9,47,28.2201
9,48,15.459
9,49,19.2235
9,50,15.2671
9,51,15.8794
9,52,22.2624
9,53,12.9425
9,54,9.54187
9,55,7.68853
9,56,0
9,57,11.8189
9,58,14.5249
9,59,13.4303
9,60,7.20842
9,61,8.54813
9,62,2.59179
9,63,0
9,64,17.7458
9,65,0
9,66,21.0776
9,67,14.0318
9,68,0.135423
9,69,21.377
9,70,10.9431
9,71,8.74677
9,72,6.6759
9,73,17.1055
9,74,25.9713
9,75,0
9,76,0
9,77,0
9,78,0
9,79,0.658765
9,80,5.79178
9,81,7.93846
9,82,11.88
9,83,2.58495
9,84,10.0612
9,85,19.799
9,86,22.8064
9,87,2.5729
9,88,0
9,89,2.18864
9,90,11.9868
9,91,7.75508
9,92,17.5523
9,93,2.26531
9,94,25.582
9,95,26.1074
9,96,4.68022
9,97,20.3142
9,98,15.9029
9,99,0
10,0,17.4771
10,1,1.54402
10,2,0
10,3,19.7574
10,4,0
10,5,0
10,6,17.6146
10,7,0
10,8,0
10,9,4.35281
10,10,0
10,11,29.6685
10,12,0
10,13,0
10,14,18.5141
10,15,0
10,16,0
10,17,16.7837
10,18,0
10,19,0
10,20,17.6392
10,21,23.2533
10,22,0
10,23,0
10,24,11.7604
10,25,0
10,26,4.95469
10,27,0.852853
10,28,0
10,29,0.636588
10,30,0
10,31,15.1559
10,32,4.10858
10,33,6.72146
10,34,7.26632
10,35,29.2807
10,36,3.14778
10,37,6.1563
10,38,0
10,39,0
10,40,0
10,41,0
10,42,0
10,43,5.26491
10,44,0
10,45,0
10,46,0
10,47,8.6435
10,48,0
10,49,0
10,50,8.34518
10,51,15.957
10,52,4.12927
10,53,22.1437
10,54,1.28155
10,55,25.6517
10,56,0
10,57,24.587
10,58,0
10,59,13.1096
10,60,28.3144
10,61,0
10,62,0
10,63,11.6711
10,64,11.248
10,65,0
10,66,0
10,67,22.0416
10,68,0
10,69,9.25742
10,70,26.2012
10,71,0
10,72,22.7271
10,73,15.0192
10,74,13.0975
10,75,8.68717
10,76,10.047
10,77,15.6576
10,78,0.258962
10,79,5.05037
10,80,11.1576
10,81,0
10,82,0
10,83,8.51115
10,84,6.70555
10,85,2.91142
10,86,15.28
10,87,0
10,88,14.3994
10,89,0
10,90,0
10,91,0
10,92,19.8432
10,93,20.19
10,94,0
10,95,7.2702
10,96,19.6528
10,97,2.43766
10,98,0
10,99,0
11,0,13.2293
11,1,0
11,2,0
11,3,22.1104
11,4,0
11,5,0
11,6,18.0854
11,7,0
11,8,0
11,9,2.66906
11,10,29.6685
11,11,0
11,12,0
11,13,0
11,14,16.8197
11,15,0
11,16,0
11,17,16.5841
11,18,0
11,19,0
11,20,10.8839
11,21,19.9234
11,22,0
11,23,0
11,24,8.01232
11,25,0
11,26,3.26998
11,27,1.83134
11,28,0
11,29,0
11,30,0
11,31,15.7321
11,32,0.650072
11,33,6.08878
11,34,6.73749
11,35,28.2526
11,36,0
11,37,6.16918
11,38,0
11,39,0
11,40,0
11,41,0
11,42,0
11,43,2.93403
11,44,0
11,45,0
11,46,0
11,47,2.65841
11,48,0
11,49,0
11,50,3.52989
11,51,11.6097
11,52,0.337739
11,53,17.0271
11,54,1.00399
11,55,21.6716
11,56,0
11,57,21.1237
11,58,0
11,59,12.1783
11,60,25.2423
11,61,0
11,62,0
11,63,12.7662
11,64,6.426
11,65,0
11,66,0
11,67,19.0315
11,68,0
11,69,4.11795
11,70,24.8441
11,71,0
11,72,24.2495
11,73,11.5142
11,74,8.74691
11,75,7.85763
11,76,11.5868
11,77,18.0909
11,78,0.271168
11,79,6.22838
11,80,10.2646
11,81,0
11,82,0
11,83,10.5268
11,84,4.92216
11,85,1.18388
11,86,10.2385
11,87,0
11,88,15.0668
11,89,0
11,90,0
11,91,0
11,92,15.5444
11,93,26.3489
11,94,0
11,95,0
11,96,20.2302
11,97,0
11,98,0
11,99,0
12,0,0
12,1,10.0963
12,2,0
12,3,0
12,4,10.2303
12,5,0
12,6,0
12,7,19.2654
12,8,23.082
12,9,13.802
12,10,0
