Barcelona,0,1528.13,1497.61,1062.89,1968.42,1498.79,1757.54,1469.29,1471.78,2230.42,2391.06,1137.67,504.64,725.12,3006.93,1054.55,831.5899999999999,1353.9,856.6900000000001,2813.02,1745.55,2276.51,1347.43,1862.33
Madrid,1528.13,0,1010.250827942265,1380.245383236152,447.5254555801492,320.259803867184,1343.033984404594,2157.622065909798,1242.236811191563,813.3586301844487,980.5478509748543,1697.822995646506,2026.94,886.1125095928712,1722.205764540527,777.1293880440278,1450.626969962115,745.4043385559188,722.2868243495833,1817.310430258219,332.241432842609,1641.871082574148,493.8460163849006,837.0665868969072
Paris,1497.61,1010.250827942265,0,653.6763562461311,1308.210823131521,696.8734256347891,356.6101097573211,1325.593158843399,257.1639139861434,1755.548790998108,1212.149640553597,934.9606066039058,1867.69,841.944335072006,1610.699384716324,503.3033287131553,878.2766790017005,282.7286675909027,1187.225653799879,1319.457009458914,1333.730530235244,812.0901111338574,528.8442382810179,519.0693884419121
Brussels,1062.89,1380.245383236152,653.6763562461311,0,1779.569304206872,1137.774313583429,767.1503479662525,777.4671038403351,490.3564986627263,2191.484022394148,1844.077535010264,320.4959158490574,1314.3,699.0616947061175,2258.958343640074,605.2022260340668,261.323306818842,724.7002537976445,1175.584767934209,1905.71721183,1707.387231383339,1281.254099354625,919.8418501556698,1164.195248377446
London,1968.42,447.5254555801492,1308.210823131521,1779.569304206872,0,644.0861701888241,1594.12753549899,2551.108722495976,1560.787797703102,452.8074872266051,756.8531996923959,2100.006061828718,2469.71,1332.537311814556,1521.211267320281,1190.974894438267,1876.234137780881,1085.952706276666,1137.860174180135,1775.384552639342,299.2134659033851,1775.118114346506,860.5670807760229,962.8200000568194
Dublin,1498.79,320.259803867184,696.8734256347891,1137.774313583429,644.0861701888241,0,1023.578927094237,1907.239592581488,937.601729871523,1074.529515778499,894.465752511588,1458.23291637565,1975.38,788.6154775098876,1568.665530580538,565.4359220232676,1251.620359251351,447.3816600721065,813.4047084571052,1567.495433129464,636.9883931119928,1331.779115244612,218.1035083453783,550.2013756153947
Hamburg,1757.54,1343.033984404594,356.6101097573211,767.1503479662525,1594.12753549899,1023.578927094237,0,1248.992786818893,287.9275252075849,2046.746248985353,1344.676994284119,958.669092102902,2071.75,1160.241348423716,1569.810299805352,841.1452234106166,1026.303790931469,638.1707771602196,1536.952785293958,1145.862060000241,1656.645744287404,521.5883162959612,877.3713277326547,677.7137028980795
Berlin,1469.29,2157.622065909798,1325.593158843399,777.4671038403351,2551.108722495976,1907.239592581488,1248.992786818893,0,1082.187444931056,2968.150833154329,2534.394215712514,464.6695304949823,1449.96,1417.92290002784,2816.5057623736,1382.351757187756,778.8550376474986,1475.771806675992,1887.352322157274,2333.09331752015,2484.760861061069,1639.643693950105,1690.655174492707,1838.622282993261
Prague,1471.78,1242.236811191563,257.1639139861434,490.3564986627263,1560.787797703102,937.601729871523,287.9275252075849,1082.187444931056,0,2005.55223517799,1452.591039435603,723.5333044624235,1785.33,902.2142651351301,1787.059578768861,613.337522902062,745.075558295942,497.0417696336225,1313.59860829151,1415.52863591828,1570.871515894538,809.515531540225,749.9899662553436,756.8956374859871
Vienna,2230.42,813.3586301844487,1755.548790998108,2191.484022394148,452.8074872266051,1074.529515778499,2046.746248985353,2968.150833154329,2005.55223517799,0,1080.490577764676,2510.095948822767,2734.6,1672.078154453185,1799.202609636621,1590.128313144842,2262.01089817102,1521.713742666189,1373.806559258829,2152.6420594632,503.4695632654191,2215.849282643812,1283.943816873377,1411.359496511355
