0,0,3.405138616855414,2.794203464316799,3.961061095211736,3.35000238805885,4.026402861115614,3.626532365773123,3.90784160375008,2.598264998032341,3.283716948824914
1,3.405138616855414,0,0.6160146102163488,2.182912733024387,1.462656829198155,1.487129113426269,1.300188447879768,2.607727938263499,2.414758787125538,0.7956330812629652
2,2.794203464316799,0.6160146102163488,0,2.309989177463826,1.506627027502162,1.67828632837189,1.493941096563047,2.64301210742592,2.134265681680704,0.9287033972157095
3,3.961061095211736,2.182912733024387,2.309989177463826,0,0.8116803558051656,3.653289613485358,0.884168535970377,0.5283152467987272,1.508800848356071,1.418456908051845
4,3.35000238805885,1.462656829198155,1.506627027502162,0.8116803558051656,0,2.949701679831369,0.3677512746408909,1.155177042708173,1.270600251849495,0.6672218521601342
5,4.026402861115614,1.487129113426269,1.67828632837189,3.653289613485358,2.949701679831369,0,2.769824723696429,4.092979599265064,3.802215801345315,2.282526012995251
6,3.626532365773123,1.300188447879768,1.493941096563047,0.884168535970377,0.3677512746408909,2.769824723696429,0,1.340949290614675,1.638299728376953,0.5669373863135153
7,3.90784160375008,2.607727938263499,2.64301210742592,0.5283152467987272,1.155177042708173,4.092979599265064,1.340949290614675,0,1.327625323651217,1.817052833574192
8,2.598264998032341,2.414758787125538,2.134265681680704,1.508800848356071,1.270600251849495,3.802215801345315,1.638299728376953,1.327625323651217,0,1.726783136354997
9,3.283716948824914,0.7956330812629652,0.9287033972157095,1.418456908051845,0.6672218521601342,2.282526012995251,0.5669373863135153,1.817052833574192,1.726783136354997,0
