Head,Tail,Difference
0,0,0
0,1,0
0,2,7.72477
0,3,15.0572
0,4,0
0,5,19.5183
0,6,6.40216
0,7,10.1842
0,8,9.08075
0,9,0
0,10,0
0,11,11.6611
0,12,6.16313
0,13,4.14221
0,14,15.9442
0,15,0
0,16,0
0,17,0
0,18,0
0,19,5.47113
0,20,3.78418
0,21,0.234489
0,22,0
0,23,0
0,24,1.12397
0,25,0
0,26,2.81971
0,27,1.51119
0,28,6.80224
0,29,17.4175
0,30,0
0,31,21.4877
0,32,11.8447
0,33,6.30112
0,34,1.08341
0,35,16.6347
0,36,14.0256
0,37,9.34835
0,38,10.6224
0,39,0
0,40,0
0,41,14.9467
0,42,8.3385
0,43,1.00069
0,44,0
0,45,0
0,46,0
0,47,15.389
0,48,9.05977
0,49,0
0,50,0
0,51,0
0,52,0
0,53,0
0,54,12.4468
0,55,0
0,56,0
0,57,5.27657
0,58,0
0,59,15.1751
0,60,6.30255
0,61,0.563312
0,62,0
0,63,0
0,64,9.97075
0,65,18.1662
0,66,0.614883
0,67,5.185
0,68,11.4253
0,69,0
0,70,26.5139
0,71,10.5921
0,72,10.5665
0,73,0
0,74,0
0,75,17.0614
0,76,0
0,77,0
0,78,6.70039
0,79,0
0,80,0
0,81,0
0,82,0.890477
0,83,0
0,84,3.08017
0,85,0
0,86,3.87376
0,87,4.21925
0,88,0
0,89,0
0,90,0
0,91,0
0,92,0
0,93,0
0,94,6.75087
0,95,17.1148
0,96,4.36662
0,97,0
0,98,0
0,99,0
1,0,0
1,1,0
1,2,8.13831
1,3,0
1,4,4.19022
1,5,0
1,6,0
1,7,20.9779
1,8,9.34641
1,9,0
1,10,0
1,11,13.327
1,12,0
1,13,17.1122
1,14,11.2453
1,15,16.9994
1,16,4.14039
1,17,7.73801
1,18,0
1,19,0
1,20,0
1,21,0
1,22,1.16463
1,23,19.6526
1,24,0
1,25,2.38425
1,26,8.93568
1,27,0
1,28,7.86859
1,29,0.34433
1,30,0
1,31,6.82324
1,32,0
1,33,15.4799
1,34,7.34874
1,35,14.3506
1,36,1.35104
1,37,16.0079
1,38,5.50316
1,39,0
1,40,18.7683
1,41,0
1,42,0.723386
1,43,9.09906
1,44,15.7266
1,45,0
1,46,0
1,47,0
1,48,0
1,49,16.4306
1,50,4.58019
1,51,9.28345
1,52,4.81677
1,53,3.219
1,54,2.10159
1,55,11.2595
1,56,0
1,57,0
1,58,0
1,59,0
1,60,0
1,61,5.55131
1,62,7.94832
1,63,0
1,64,2.04602
1,65,0
1,66,12.8652
1,67,0
1,68,0
1,69,10.0647
1,70,3.27653
1,71,0
1,72,0
1,73,0
1,74,0
1,75,8.84469
1,76,11.4643
1,77,0
1,78,0
1,79,0
1,80,0
1,81,6.07409
1,82,0
1,83,0
1,84,15.3326
1,85,0
1,86,0
1,87,7.6999
1,88,0
1,89,0
1,90,0
1,91,4.48571
1,92,0
1,93,21.2794
1,94,5.03626
1,95,4.18318
1,96,0.892362
1,97,9.52188
1,98,0
1,99,19.0188
2,0,7.72477
2,1,8.13831
2,2,0
2,3,0.632265
2,4,5.39654
2,5,0
2,6,0
2,7,13.6931
2,8,6.67955
2,9,0
2,10,5.00253
2,11,4.04642
2,12,0
2,13,17.9111
2,14,18.6186
2,15,0
2,16,21.1967
2,17,13.7658
2,18,0
2,19,6.23188
2,20,0
2,21,0
2,22,1.54462
2,23,11.5341
2,24,0
2,25,0
2,26,5.87058
2,27,2.27467
2,28,11.8209
2,29,18.6613
2,30,0
2,31,10.2701
2,32,8.75158
2,33,0
2,34,13.7321
2,35,6.1206
2,36,22.7338
2,37,16.1276
2,38,0
2,39,0
2,40,0
2,41,16.1716
2,42,15.1372
2,43,0
2,44,2.06387
2,45,0
2,46,0
2,47,0.773941
2,48,0
2,49,13.1136
2,50,0
2,51,0
2,52,0
2,53,0
2,54,11.5829
2,55,0
2,56,9.92319
2,57,0
2,58,11.8279
2,59,0
2,60,0.675033
2,61,0
2,62,0
2,63,0
2,64,21.2047
2,65,3.28403
2,66,0
2,67,14.898
2,68,5.64704
2,69,7.98053
2,70,5.21798
2,71,0
2,72,3.80321
2,73,6.20788
2,74,0
2,75,5.54885
2,76,20.6453
2,77,2.20636
2,78,8.93774
2,79,0
2,80,0
2,81,0
2,82,0
2,83,0
2,84,2.31607
2,85,3.40386
2,86,3.12863
2,87,0
2,88,0
2,89,0
2,90,0
2,91,0.416967
2,92,0
2,93,9.80218
2,94,0
2,95,0
2,96,0
2,97,3.65736
2,98,12.1058
2,99,0.646533
3,0,15.0572
3,1,0
3,2,0.632265
3,3,0
3,4,0
3,5,16.2668
3,6,18.6341
3,7,0.917464
3,8,9.11242
3,9,0.767217
3,10,1.75974
3,11,0
3,12,12.7179
3,13,0
3,14,4.50316
3,15,0
3,16,0
3,17,0
3,18,0
3,19,14.9301
3,20,8.767
3,21,0.870712
3,22,0
3,23,0
3,24,14.8037
3,25,0
3,26,0
3,27,0
3,28,0
3,29,12.4128
3,30,6.46546
3,31,7.53481
3,32,18.5498
3,33,2.19706
3,34,2.08676
3,35,6.77636
3,36,14.8881
3,37,4.28269
3,38,11.4396
3,39,0
3,40,0
3,41,10.5253
3,42,12.5774
3,43,0
3,44,0
3,45,10.9754
3,46,3.05413
3,47,17.951
3,48,7.3786
3,49,0
3,50,0
3,51,0
3,52,0
3,53,0
3,54,17.7525
3,55,1.43415
3,56,0
3,57,16.2979
3,58,2.91449
3,59,19.6581
3,60,17.7881
3,61,0
3,62,0
3,63,0
3,64,1.70007
3,65,22.5013
3,66,0.47235
3,67,1.96441
3,68,4.47598
3,69,0
3,70,16.7003
3,71,9.20435
3,72,10.6479
3,73,0
3,74,1.63536
3,75,11.7485
3,76,0
3,77,0.300635
3,78,7.37256
3,79,3.41709
3,80,0
3,81,0
3,82,7.36258
3,83,1.48254
3,84,0
3,85,5.80669
3,86,11.6086
3,87,5.54425
3,88,3.73848
3,89,10.9145
3,90,0
3,91,0
3,92,0.560778
3,93,0
3,94,0
3,95,10.8683
3,96,0
3,97,1.96792
3,98,0
3,99,0
4,0,0
4,1,4.19022
4,2,5.39654
4,3,0
4,4,0
4,5,0
4,6,0
4,7,1.35346
4,8,0
4,9,0
4,10,4.35815
4,11,0
4,12,0
4,13,4.76883
4,14,1.98186
4,15,1.01439
4,16,13.3744
4,17,22.2659
4,18,9.67817
4,19,0
4,20,0
4,21,0
4,22,7.84557
4,23,9.30355
4,24,0
4,25,0
4,26,16.0304
4,27,12.9741
4,28,8.17008
4,29,0
4,30,0
4,31,0
4,32,0
4,33,0
4,34,0
4,35,0
4,36,1.41074
4,37,0
4,38,0
4,39,6.54835
4,40,0
4,41,0
4,42,0
4,43,0
4,44,10.0094
4,45,0
4,46,0
4,47,0
4,48,0
4,49,14.4597
4,50,7.28221
4,51,13.8851
4,52,11.577
4,53,0
4,54,0
4,55,0
4,56,16.1891
4,57,0
4,58,2.40307
4,59,0
4,60,0
4,61,0
4,62,20.8355
4,63,18.607
4,64,5.90637
4,65,0
4,66,0
4,67,9.18348
4,68,4.24812
4,69,13.5905
4,70,0
4,71,0
4,72,0
4,73,20.6012
4,74,4.84208
4,75,0
4,76,18.3743
4,77,8.47721
4,78,5.33429
4,79,6.2776
4,80,5.93002
4,81,13.0524
4,82,0
4,83,7.57455
4,84,7.23463
4,85,0
4,86,0
4,87,0
4,88,0
4,89,0
4,90,0
4,91,10.2801
4,92,0
