100,6
0,0,0,0,0,0,0
89,29.30616900927176,0,0,0,0,0
98,16.14194645674552,27.09696089209195,0,0,0,0
27,13.96431116160309,14.97037112536321,25.5718628017362,0,0,0
39,15.37225117542563,11.79894693282532,8.667968406436454,23.9668389609689,0,0
21,13.03490954000656,11.78406757157338,8.453764865831822,5.466828396233208,23.94342435057703,0
80,13.21436793316382,12.28421580887613,7.082773716514857,5.535644979214204,5.6873057275466,24.11149397681719
78,11.78330241290658,10.61154424336712,6.733290468256275,5.224981207731092,3.664403021464009,-24.84030548045423
67,15.87569910119623,12.97044205601886,9.168018318492409,4.368077423678958,3.557537869945541,-24.41601240899447
60,17.2743666645694,10.76362192010435,7.140340279272728,2.821744288169472,3.335885393463242,-24.84395431506669
26,15.45082531451805,10.96338641973759,4.842566342169284,5.285546248855231,3.829021757884472,-24.97250359419958
81,16.87547307338379,12.17457524225401,5.657389821596842,3.377223583555956,4.017596573993837,-23.71217432590258
41,14.41617865052021,9.471237609798667,8.378922067153633,3.484095638398885,5.013265758649542,-25.19726481710324
44,15.36995821110205,10.08930313634402,6.891517759903254,3.760145109655796,3.854642471107706,-23.47029177388168
43,15.1005028961647,10.28928022188446,5.765582252255309,4.593591739902099,4.107114106274375,-24.86092455513436
72,14.83428573903536,10.29994581266417,7.739616985581054,6.187383963712455,5.2920992631161,-25.04703860459873
73,17.85876805782489,11.20610608091375,7.940767575304692,6.254692683405897,5.092426643160824,-24.33141242499674
63,16.63779297955112,10.88547766446207,7.324153415395613,3.434999156029399,4.667022303949442,-23.84274082706016
52,16.97771652932823,12.37966021952223,6.063728711554729,5.180141421848255,1.563593945338094,-24.93258942098423
55,13.2250379050698,12.44885847498785,8.790689472049575,4.343740472121901,3.021056936669532,-24.87304726770401
92,14.5750326787805,10.57070278229625,7.932378229493703,1.460657610151363,3.544479206562671,-23.87017886873161
70,16.71337348273117,12.71846671302323,8.681280241830818,3.04612420003219,2.944661890665,-24.77555279639389
10,15.1566326140913,11.94929579624079,8.253916967047452,5.256752932813647,3.141067513184213,-25.28549441789632
93,15.07779515160109,10.92633584098664,7.183754101782982,1.891113570708785,3.755650927800215,-25.78981958123468
85,14.07403341833964,10.89113861535824,8.79818860840059,4.12429269253166,4.425474003054991,-23.79334356172198
13,16.28153549681101,11.44909279724486,6.546891605370288,4.709654955575819,4.306150126213678,-23.98814679343991
94,14.79832368614247,12.12852015831091,5.996549355599202,3.493572989501978,4.76541948913034,-24.09992121429244
42,15.60977205363383,9.052323737892902,7.035393055759498,3.211703854205302,5.024151830154397,-26.09239626154299
49,14.75354325102026,10.18120393255117,5.855063438050375,2.325769188729606,4.985016255643112,-24.23110354012411
