Head,Tail,Difference
0,0,0
0,1,0
0,2,-7.10543e-15
0,3,0
0,4,0
0,5,0
0,6,0
0,7,0
0,8,0
0,9,0
0,10,0
0,11,0
0,12,0
0,13,0
0,14,0
0,15,0
0,16,3.55271e-15
0,17,0
0,18,0
0,19,0
0,20,0
0,21,0
0,22,-7.10543e-15
0,23,-3.55271e-15
0,24,0
0,25,0
0,26,0
0,27,0
0,28,0
0,29,0
0,30,0
0,31,0
0,32,0
0,33,0
0,34,0
0,35,0
0,36,0
0,37,0
0,38,0
0,39,0
0,40,0
0,41,0
0,42,0
0,43,0
0,44,0
0,45,0
0,46,0
0,47,-3.55271e-15
0,48,0
0,49,0
0,50,0
0,51,0
0,52,0
0,53,0
0,54,7.10543e-15
0,55,7.10543e-15
0,56,0
0,57,0
0,58,0
0,59,7.10543e-15
0,60,0
0,61,0
0,62,0
0,63,0
0,64,0
0,65,0
0,66,-7.10543e-15
0,67,0
0,68,0
0,69,0
0,70,7.10543e-15
0,71,0
0,72,0
0,73,7.10543e-15
0,74,0
0,75,7.10543e-15
0,76,0
0,77,0
0,78,0
0,79,7.10543e-15
0,80,0
0,81,0
0,82,0
0,83,0
0,84,0
0,85,0
0,86,0
0,87,0
0,88,0
0,89,7.10543e-15
0,90,0
0,91,0
0,92,7.10543e-15
0,93,0
0,94,0
0,95,0
0,96,7.10543e-15
0,97,0
0,98,0
0,99,7.10543e-15
0,100,0
0,101,0
0,102,0
0,103,-7.10543e-15
0,104,0
0,105,0
0,106,0
0,107,7.10543e-15
0,108,0
0,109,0
0,110,0
0,111,0
0,112,0
0,113,3.55271e-15
0,114,-7.10543e-15
0,115,0
0,116,0
0,117,0
0,118,0
0,119,0
0,120,0
0,121,-3.55271e-15
0,122,0
0,123,0
0,124,0
0,125,0
0,126,0
0,127,0
0,128,0
0,129,7.10543e-15
0,130,0
0,131,0
0,132,0
0,133,0
0,134,0
0,135,7.10543e-15
0,136,0
0,137,0
0,138,0
0,139,0
0,140,0
0,141,0
0,142,0
0,143,0
0,144,7.10543e-15
0,145,-7.10543e-15
0,146,0
0,147,-3.55271e-15
0,148,7.10543e-15
0,149,0
0,150,0
0,151,-7.10543e-15
0,152,0
0,153,0
0,154,0
0,155,0
0,156,0
0,157,0
0,158,7.10543e-15
0,159,3.55271e-15
0,160,0
0,161,0
0,162,0
0,163,0
0,164,0
0,165,-7.10543e-15
0,166,3.55271e-15
0,167,0
0,168,-1.77636e-15
0,169,0
0,170,-7.10543e-15
0,171,0
0,172,0
0,173,0
0,174,0
0,175,0
0,176,-7.10543e-15
0,177,0
0,178,0
0,179,-7.10543e-15
0,180,0
0,181,0
0,182,0
0,183,0
0,184,-3.55271e-15
0,185,0
0,186,0
0,187,0
0,188,0
0,189,0
0,190,0
0,191,0
0,192,3.55271e-15
0,193,0
0,194,0
0,195,0
0,196,0
0,197,0
0,198,0
0,199,0
1,0,0
1,1,0
1,2,0
1,3,0
1,4,0
1,5,1.42109e-13
1,6,6.25278e-13
1,7,2.62901e-13
1,8,0
1,9,-7.10543e-15
1,10,0
1,11,0
1,12,1.56319e-13
1,13,0
1,14,1.35003e-13
1,15,-3.97904e-13
1,16,4.05009e-13
1,17,0
1,18,0
1,19,-3.97904e-13
1,20,-4.9738e-13
1,21,3.41061e-13
1,22,0
1,23,1.14773
1,24,0
1,25,0
1,26,0
1,27,9.23706e-14
1,28,0
1,29,0
1,30,2.20268e-13
1,31,0
1,32,0
1,33,4.52748
1,34,2.13163e-14
1,35,0
1,36,-3.69482e-13
1,37,0
1,38,4.90274e-13
1,39,0
1,40,1.56319e-13
1,41,4.83169e-13
1,42,0
1,43,-4.12115e-13
1,44,0
1,45,0
1,46,-1.63425e-13
1,47,-5.32907e-13
1,48,0
1,49,0
1,50,2.27374e-13
1,51,0
1,52,0
1,53,-5.54223e-13
1,54,3.55271e-14
1,55,0
1,56,0
1,57,5.54223e-13
1,58,2.4869e-13
1,59,0
1,60,0
1,61,1.52767e-13
1,62,-1.99663e-12
1,63,3.2685e-13
1,64,0
1,65,8.52651e-14
1,66,3.05533e-13
1,67,2.73559e-13
1,68,1.98952e-13
1,69,0
1,70,0
1,71,0
1,72,-1.00187e-12
1,73,0
1,74,2.98428e-13
1,75,0
1,76,3.2685e-13
1,77,0
1,78,0
1,79,0
1,80,0
1,81,-2.98428e-13
1,82,-4.33431e-13
1,83,0
1,84,0
1,85,5.82645e-13
1,86,-1.20792e-13
1,87,0
1,88,0
1,89,0
1,90,0
1,91,3.55271e-14
1,92,5.18696e-13
1,93,-5.32907e-13
1,94,0
1,95,5.18696e-13
1,96,0
1,97,0
1,98,-2.84217e-13
1,99,0
1,100,0
1,101,5.04485e-13
1,102,0
1,103,3.19744e-13
1,104,9.9476e-14
1,105,-1.08713e-12
1,106,0
1,107,0
1,108,0
1,109,0
1,110,2.80008
1,111,3.90799e-13
1,112,0
1,113,0
1,114,5.96856e-13
1,115,0
1,116,0
1,117,-2.84217e-13
1,118,0
1,119,-3.12639e-13
1,120,0
1,121,-3.76588e-13
1,122,0
1,123,-2.91323e-13
1,124,0
1,125,0
1,126,-6.39488e-13
1,127,-3.62377e-13
1,128,5.15143e-13
1,129,0
1,130,0
1,131,0
1,132,-3.55271e-15
1,133,0
1,134,1.84741e-13
1,135,0
1,136,-1.15818e-12
1,137,3.19744e-13
1,138,1.59872e-13
1,139,0
1,140,2.55795e-13
1,141,0
1,142,0
1,143,4.61853e-14
1,144,0
1,145,0
1,146,3.97904e-13
1,147,0
1,148,0
1,149,6.2883e-13
1,150,-3.19744e-13
1,151,0
1,152,2.13163e-13
1,153,0
1,154,3.19744e-13
1,155,0
1,156,0
1,157,0
1,158,0
1,159,0.997006
1,160,5.68434e-13
1,161,0
1,162,0
1,163,0
1,164,0
1,165,0
1,166,1.84741e-13
1,167,-6.11067e-13
1,168,2.13163e-13
1,169,0
1,170,0
1,171,0
1,172,5.64881e-13
1,173,0
1,174,0
1,175,0
1,176,0
1,177,-4.12115e-13
1,178,0
1,179,0
1,180,0
1,181,0
1,182,0
1,183,3.01981e-13
1,184,0
1,185,0
1,186,0
1,187,-4.47642e-13
1,188,0
1,189,4.1922e-13
1,190,0
1,191,0
1,192,-2.4869e-13
1,193,0
1,194,0
1,195,1.06581e-14
1,196,0
1,197,3.23297e-13
1,198,0
1,199,5.18696e-13
2,0,-7.10543e-15
2,1,0
2,2,0
2,3,2.84217e-14
2,4,1.20792e-13
2,5,0
2,6,0
2,7,0
2,8,-2.4869e-14
2,9,0
2,10,1.06581e-13
2,11,-3.55271e-15
2,12,0
2,13,-3.55271e-15
2,14,0
2,15,12.322
2,16,0
2,17,3.05533e-13
2,18,0
2,19,16.4856
2,20,13.9621
2,21,0
2,22,-9.59233e-14
2,23,-1.10845e-12
2,24,9.23706e-14
2,25,-1.42109e-14
2,26,4.61853e-14
2,27,0
2,28,1.77636e-13
2,29,9.9476e-14
2,30,0
2,31,-3.55271e-14
2,32,-1.06581e-13
2,33,-5.68434e-14
2,34,0
2,35,7.10543e-15
2,36,4.3847
2,37,3.33955e-13
2,38,0
2,39,-1.63425e-13
2,40,0
2,41,0
2,42,-2.13163e-14
2,43,23.8941
2,44,1.91847e-13
2,45,4.26326e-14
2,46,9.86631
2,47,25.0951
2,48,8.10019e-13
2,49,1.20792e-13
2,50,0
2,51,0
2,52,-4.9738e-14
2,53,5.4187
2,54,0
2,55,1.77636e-14
