id,v0,v1
\string0,0,0
\string1,3.405138616855414,0
\string2,2.79328834160171,0.07150692744040518
\string3,3.306747321317084,-2.180694190610478
\string4,3.036311047315878,-1.415390837877495
\string5,3.758339803452238,1.444576727552606
\string6,3.385503292857431,-1.300040174014438
\string7,2.946421901985675,-2.567065245664613
\string8,1.83764765669911,-1.836853856415438
\string9,3.192929341020614,-0.7668110740264955
\string10,3.667626903110679,1.709995584666455
\string11,-0.07250541836326173,-2.214323364892302
\string12,1.952848546923738,-1.454951048241089
\string13,-0.932685378586117,1.480013170404801
\string14,2.064779379376009,1.535708994081764
\string15,-0.330884914470969,-0.2114903623703445
\string16,3.474194249080205,1.494046960325556
\string17,3.928267981158657,-1.116956878399378
\string18,2.85464061635666,0.5766384928591483
\string19,2.80337809237718,-0.03910589699368941
\string20,-0.3606948609728657,2.151438406570768
\string21,1.350468958073333,-1.009359496552306
\string22,3.582156080114119,-0.3778489350275463
\string23,0.6412608253864575,1.651708677044678
\string24,1.840388514282353,-0.7941297856758643
\string25,0.5273779431800012,0.6449352719825702
\string26,3.948063063704298,-1.130890819227848
\string27,0.2662226423067505,-0.5612267854648526
\string28,-0.9325755445846032,-0.7253087988179451
\string29,0.6368425030528149,1.586367431052915
\string30,2.717572774921464,0.774409589949438
\string31,0.4920663116931627,0.8863603922201665
\string32,1.305107515447939,-2.18762871006972
\string33,-0.2907256095536605,1.188828255026626
\string34,3.071752482622687,-2.22366424747563
\string35,0.1819350310537758,-2.415654082122575
\string36,2.870306938936285,-0.1816454686861462
\string37,0.5347517986453,-2.566506090747812
\string38,0.7617587099568405,-2.724277641468448
\string39,0.7509300758984566,0.05832684725868877
\string40,3.803236947798503,-1.119827539802591
\string41,3.371784027577376,-0.2311806033690813
\string42,1.801197745560215,-2.649081290068086
\string43,3.955861277811812,-1.873583345012733
\string44,3.249898240624221,-1.966492925384578
\string45,-0.9623655212680401,2.074280020506994
\string46,3.102835505051226,2.018444408100828
\string47,1.787248827367903,-2.595766867242137
\string48,2.596316037249708,-1.42757242713635
\string49,-0.3454479045808387,-0.36552256458488
\string50,-0.7425477446010701,0.1534530774792866
\string51,3.683737554150977,0.6522841651747955
\string52,0.06297981495920647,-1.764203656868363
\string53,-1.032075165047304,-0.7007359372064348
\string54,-1.100926106632907,1.079168989423857
\string55,0.4980173175933905,1.615787966094897
\string56,1.820568469463641,-0.9254163646677176
\string57,2.825634455047663,-1.718417855600755
\string58,2.429852623045602,1.981430349590519
\string59,-0.3383286643008686,-2.334102335998229
\string60,1.329720316696364,-0.2132976309407122
\string61,-0.5648513075148229,1.802700474399115
\string62,3.181441702953144,-1.777967854239947
\string63,2.401834967750235,1.270819337157028
\string64,0.4812826097263072,0.2448000195568521
\string65,2.40277354921772,1.563312275644147
\string66,1.351602245270776,1.136941674220361
\string67,0.2300972407177836,1.115319353285893
\string68,3.420700097888141,-0.2465174239441671
\string69,1.90321855560313,-1.626936117248595
\string70,2.396128592126106,-0.5191953100671883
\string71,-0.9395699734992169,-2.036671859897583
\string72,0.4928451346129916,0.8904092729123514
\string73,3.23663828116868,-0.8695657748977107
\string74,3.644037555058181,1.683660386576103
\string75,2.467490738382697,0.932915031498374
\string76,1.855310961124451,-0.1914007250024551
\string77,-0.6767022606932671,0.7589829051912973
\string78,3.733067998194727,-1.719586089980498
\string79,2.056292206531724,-2.17034982464968
\string80,-0.6119601092552175,-2.530425621250374
\string81,1.250085673143904,-2.680393965408882
\string82,0.1724443748320198,-0.4221669546385575
\string83,0.5061400412508326,1.959753111655294
\string84,1.591934017947844,1.902294951499487
\string85,1.46061249177369,-1.445969622389991
\string86,0.7447643944498149,2.045987780207839
\string87,2.389064268846893,-1.155543560113187
\string88,1.118020271232222,-1.863413714963435
\string89,1.35017440325109,-0.8401202775826581
\string90,3.24707750376715,0.2516995918337881
\string91,2.616934874806705,-0.6552746454887539
\string92,-1.080117555800568,1.192482731804283
\string93,1.541934584985779,0.8629807272614692
\string94,2.580400091939367,-1.921191392214556
