id,v0,v1
\string0,0,0
\string173,11.99010475350403,0
\string122,19.08200042481998,7.943000804933236
\string71,31.7795945768233,14.16240666457305
\string181,37.62102644417469,-13.73878933118593
\string120,38.83016091781334,-13.50907635986717
\string196,44.73114289041224,-18.53679753133002
\string25,35.64746361995631,-30.73229321843542
\string180,34.83731857121006,-43.36749216599943
\string11,25.51929722803962,-31.81162652218477
\string155,26.07638735671826,-25.84977054873765
\string32,19.54265136270156,-18.00407922432855
\string124,12.54510015486242,-28.40212106699905
\string31,12.8711816262405,-32.29508565624697
\string153,12.040138678339,-38.73600670702086
\string135,23.466687888425,-45.75775518474708
\string190,26.19573877435969,-36.00214021506928
\string64,29.24353583295673,-35.35002701535849
\string161,27.38363081473888,39.38546215803597
\string60,29.11307717290688,46.53428016553355
\string109,30.29288596447438,44.2797109062757
\string18,26.37888354624824,53.37003952456354
\string116,24.34562299505284,39.95222295420812
\string90,11.59095536337036,41.26909360240852
\string52,13.76229419111427,46.35154935487295
\string154,1.490397821151441,42.69169851779977
\string66,0.9252588887313871,51.22696698994412
\string137,-6.620753165380059,50.01637495383996
\string134,-1.172898843597676,49.38386682209775
\string54,-3.229150937041224,45.284809144191
\string141,2.560574626425019,45.45922387791623
\string14,-10.36424523010799,44.16656762541305
\string104,-5.614359956307037,42.47358346408996
\string9,-6.960639520318614,44.45324430756633
\string68,-10.30230081717178,-46.64474658385981
\string63,-17.86988749513499,-53.99787800378102
\string138,-8.887685903566204,-39.18364608200149
\string183,-5.860521025011417,-46.45096456819169
\string42,2.956856068304057,-51.79277175621452
\string178,1.730146018443869,-47.58837576294092
\string41,-4.366474695285636,45.626859148263
\string199,-1.364362892260726,38.84708658185607
\string111,-6.105203791368683,40.75182887510519
\string92,-12.67116510851166,50.07973546049176
\string146,-4.998427806269653,48.79245707551025
\string85,-1.891618335809027,58.31303228328665
\string69,4.80548328680456,45.22767278315613
\string21,1.435297218314197,36.91185486933838
\string78,8.075201592521873,34.6744215271161
\string51,11.5607617989735,32.37602859566619
\string10,4.210507667603683,32.477386089109
\string24,2.321851607832233,32.05417609471825
\string27,-1.901238935659678,18.89396426135955
\string34,-4.910435080460299,17.70375929910325
\string65,-9.729686387094061,21.65714990040925
\string166,-2.719273907133426,18.60088953297619
\string91,-4.174061030231949,14.21064384593109
\string7,-6.647784955899228,20.58129933167777
\string16,-5.836020238234399,26.69997250520904
\string189,-4.011725000646276,-25.94686400163206
\string164,1.239590421064211,35.31457170330692
\string80,6.551834251243057,40.74954189858137
\string188,6.176848953580326,43.08631560025356
\string191,1.765498503573405,42.04965218683598
\string165,11.02478332905049,43.45357473842044
\string3,16.15443342506201,55.32457628138908
\string97,16.90047995125149,56.06234222200627
\string133,12.85486041770876,-62.8948713460901
\string112,10.60785069144866,-46.65782316726673
\string198,13.01114912731754,-48.15881808544209
\string186,-0.221302320083932,-52.00712212075501
\string49,15.8687598575313,-39.60157211000597
\string157,13.85923988290731,-44.58670596565786
\string70,18.49987056494862,-47.80572308918826
\string105,15.92149659444895,-46.63202047084118
\string145,23.88065116081001,-48.12128852322747
\string93,23.10820770094009,48.17560493496904
\string136,24.3393803473413,40.15245057661432
\string177,21.67705806940867,33.98777736857008
\string36,21.63236087859864,33.40604159157554
\string123,31.2835371092468,-33.14638722295958
\string98,30.83460099812343,-33.2836550770273
\string187,29.79355162811255,-35.77799712648812
\string43,21.66068123167148,34.47079411008563
\string150,16.74414528708165,31.06335328977059
\string119,19.02705920340927,-22.11146661960619
\string19,8.871801221662629,-26.96279440420272
\string127,4.020120840555073,-20.20382524244691
\string82,1.279765132620351,-22.41373019390858
\string81,3.224055902322517,-19.41386714538603
\string15,0.9877485012413129,-26.71637907535928
\string33,-2.94354284016457,-18.79693082788027
\string159,-4.020180973474247,-19.19232190071111
\string184,5.411683328374359,-26.22898660934873
\string87,3.122751199405294,-31.60785970208379
\string170,4.029421926933622,32.53328701399148
\string185,3.721568069449888,27.43974298539349
\string132,-4.356646757797003,-28.24041811000285
\string67,-13.60629313537256,-34.16980384951476
\string1,-20.45513271502691,-37.31850023260093
\string195,-13.13823066924942,-34.32965103058279
\string197,-23.54596517745138,-21.27327050225817
\string61,-21.69811251431886,-15.10019014171541
\string172,-23.53073295023112,-25.23407812512491
\string149,-19.97097747874314,-35.19181395642364
\string57,-18.93465725840737,42.73881255377413
\string160,-13.50781676470909,47.83498268266692
\string103,-10.78822843163214,31.85841324213942
\string58,-8.832883213055272,19.71492807860395
\string168,-5.100151688176781,-13.99797723807221
\string140,0.3476686055458987,16.0094559102025
\string113,14.38692676555538,-18.76885945502672
\string102,13.18988668166408,-25.63740582283747
\string2,9.697333041733479,-37.86093692551341
\string94,0.7287631909509676,-34.95986635002363
\string101,-10.74944144773491,-40.07457157053233
\string74,-16.55275997000766,-31.83786034543327
\string152,-19.40172773986947,-22.41276579782111
\string30,-21.71912333992706,-16.99174347573067
\string76,-12.37048616749187,-29.98620431098094
\string50,-15.17059948511639,30.30519396509757
\string12,-11.21704144917456,41.46480252126495
\string73,-17.2807782133386,34.23587204003137
\string40,0.1445850587329777,39.16506734528604
\string129,6.712651611861747,50.40885287663041
\string107,1.398804376175164,48.48745754643353
\string106,4.349175180038348,55.96935502802706
\string151,19.00669624536851,53.6213569096894
\string75,27.43268651626044,53.77936416973134
\string28,20.09848036811976,46.38915131679286
\string17,11.88417565395812,40.45357148665454
\string108,10.01635919526911,45.93294202934695
\string83,13.31282680856906,46.92943608616073
\string174,18.49026422685835,53.68967448980263
\string37,10.36270162391106,44.09745399741113
\string162,11.57084778258132,37.5480773887603
\string156,12.64125060756491,45.50914488404215
\string84,16.99309056832515,49.24361192009273
\string45,22.75494506586912,50.44715032634925
\string4,16.67075093247915,-33.40422024755623
\string175,14.18394288426036,32.35076317888095
\string142,5.046199031940741,-42.59781821091358
\string13,9.57134556864165,-49.01682889585621
\string77,11.88029503731988,-54.80743431165367
\string38,0.7230239583575071,-58.53224289531062
\string139,5.571798109643406,-45.72878258630307
\string130,9.626787536303004,-48.42588431542455
\string35,5.086269657667291,-56.32782469587737
\string179,18.05006240139414,-60.51792718943518
\string72,24.82570287077851,-41.01519255071003
\string126,17.43997748967872,-31.4092228359681
\string147,17.58684142758429,-24.24796365885195
\string46,17.14087142899547,22.77181171217272
\string121,13.50482563154243,-23.98932678633635
\string47,10.97726130887517,-29.35615204955636
\string20,12.30915742890975,43.69450708487642
\string59,27.85081914337821,-43.55704090090187
\string62,35.04001738410324,-54.52828887579128
\string44,36.61828191048026,31.55125189155882
\string88,31.87952055950915,21.91451575773085
\string169,31.80027754874877,31.15850031408034
\string99,31.73753339300811,37.84018604774155
\string115,18.45362468041306,-37.69683315816396
\string182,23.00022757677795,-24.89274174164877
\string55,19.87153622910337,-31.14895505302597
\string22,5.118499818115811,-42.12775895549095
\string193,21.55464037330218,-45.11348233485874
\string79,21.41413651327475,50.68709871743334
\string39,12.21092184012924,44.60675795004894
\string163,21.08351796727406,49.52449922133118
\string96,20.05632293827309,32.21476194535202
\string131,12.44166469491469,29.09847675771557
\string144,13.22919601295765,37.84055394481884
\string29,13.61031453476744,31.14745020486747
\string89,21.50559968415987,-33.96309794798853
\string167,9.205983289490609,-37.33513260554487
\string23,-4.716098579828881,-25.66422126590511
\string53,-1.646350837279476,26.43480241879234
\string110,-5.942893449631947,17.18557521429882
\string125,-7.143367365074055,-35.45620742109335
\string5,-18.27472140607985,-35.84728442337254
\string143,-19.59380454381293,-37.95066243820858
\string176,-24.22182624510648,-50.33990011265291
\string48,-2.366739038848407,-58.0386512965454
\string194,2.225242693747273,-63.68149169070966
\string95,-8.752974153068111,-35.26953983929648
\string128,-9.477412777965178,-25.7181481261008
\string26,8.983731186211759,-21.59412190791481
\string56,19.21659674680193,-20.57119394859718
\string118,34.58679040137715,-26.77666214693693
\string158,37.71565731048704,-30.19695455899328
\string148,39.1798190806225,47.21070641083109
\string171,12.5936403479604,55.37995068421625
\string114,-4.31169118725937,55.58278802026496
\string6,-23.44243488930795,-40.17238747523673
\string8,12.3755660230271,-39.29957263902112
\string86,20.49884000622859,22.51672643611949
\string117,24.33476062123061,-30.735572770121
\string192,10.42708162857902,21.5654656038526
\string100,30.70987815118059,29.85737950557016
