Head,Tail,Difference
0,0,0
0,1,0
0,2,0
0,3,-7.10543e-15
0,4,0
0,5,-7.10543e-15
0,6,0
0,7,0
0,8,-7.10543e-15
0,9,0
0,10,0
0,11,0
0,12,0
0,13,0
0,14,0
0,15,0
0,16,-3.55271e-15
0,17,0
0,18,0
0,19,-3.55271e-15
0,20,0
0,21,0
0,22,0
0,23,3.55271e-15
0,24,0
0,25,0
0,26,0
0,27,0
0,28,0
0,29,-7.10543e-15
0,30,0
0,31,0
0,32,0
0,33,0
0,34,0
0,35,0
0,36,0
0,37,0
0,38,0
0,39,0
0,40,0
0,41,-7.10543e-15
0,42,7.10543e-15
0,43,0
0,44,0
0,45,-7.10543e-15
0,46,0
0,47,-3.55271e-15
0,48,0
0,49,0
0,50,0
0,51,0
0,52,0
0,53,3.55271e-15
0,54,0
0,55,0
0,56,3.55271e-15
0,57,0
0,58,0
0,59,0
0,60,0
0,61,0
0,62,0
0,63,0
0,64,0
0,65,0
0,66,0
0,67,0
0,68,0
0,69,0
0,70,0
0,71,0
0,72,0
0,73,7.10543e-15
0,74,0
0,75,0
0,76,0
0,77,0
0,78,0
0,79,0
0,80,0
0,81,0
0,82,0
0,83,0
0,84,0
0,85,0
0,86,0
0,87,0
0,88,0
0,89,7.10543e-15
0,90,0
0,91,1.77636e-15
0,92,0
0,93,0
0,94,0
0,95,0
0,96,7.10543e-15
0,97,0
0,98,0
0,99,-7.10543e-15
0,100,0
0,101,0
0,102,-3.55271e-15
0,103,0
0,104,0
0,105,0
0,106,0
0,107,-7.10543e-15
0,108,0
0,109,0
0,110,0
0,111,0
0,112,0
0,113,0
0,114,0
0,115,-7.10543e-15
0,116,0
0,117,0
0,118,0
0,119,0
0,120,0
0,121,0
0,122,0
0,123,0
0,124,0
0,125,0
0,126,-7.10543e-15
0,127,0
0,128,0
0,129,0
0,130,0
0,131,0
0,132,0
0,133,0
0,134,0
0,135,0
0,136,0
0,137,0
0,138,0
0,139,0
0,140,0
0,141,0
0,142,0
0,143,0
0,144,7.10543e-15
0,145,-7.10543e-15
0,146,0
0,147,3.55271e-15
0,148,7.10543e-15
0,149,0
0,150,0
0,151,0
0,152,0
0,153,0
0,154,0
0,155,0
0,156,0
0,157,0
0,158,0
0,159,0
0,160,0
0,161,0
0,162,0
0,163,0
0,164,0
0,165,0
0,166,0
0,167,0
0,168,-1.77636e-15
0,169,0
0,170,0
0,171,0
0,172,0
0,173,0
0,174,0
0,175,0
0,176,-7.10543e-15
0,177,0
0,178,0
0,179,-7.10543e-15
0,180,0
0,181,0
0,182,0
0,183,0
0,184,0
0,185,0
0,186,0
0,187,0
0,188,0
0,189,0
0,190,0
0,191,7.10543e-15
0,192,0
0,193,0
0,194,0
0,195,0
0,196,0
0,197,-3.55271e-15
0,198,0
0,199,0
1,0,0
1,1,0
1,2,21.256
1,3,0
1,4,8.12507
1,5,37.9528
1,6,46.4546
1,7,0
1,8,15.4175
1,9,0
1,10,0
1,11,5.45411
1,12,0
1,13,18.0695
1,14,0
1,15,6.2853
1,16,0
1,17,0
1,18,0
1,19,7.08595
1,20,0
1,21,0
1,22,28.178
1,23,9.94812
1,24,0
1,25,10.5113
1,26,4.60281
1,27,0
1,28,0
1,29,0
1,30,18.5255
1,31,5.56454
1,32,1.93108
1,33,10.1133
1,34,0
1,35,1.02271
1,36,0
1,37,0
1,38,14.232
1,39,0
1,40,0
1,41,0
1,42,7.04401
1,43,0
1,44,0
1,45,0
1,46,0
1,47,9.23676
1,48,6.44143
1,49,5.21823
1,50,0
1,51,0
1,52,0
1,53,0
1,54,0
1,55,21.2597
1,56,4.18535
1,57,0
1,58,0
1,59,2.53819
1,60,0
1,61,3.84485
1,62,5.1348
1,63,15.1334
1,64,5.09921
1,65,0
1,66,0
1,67,8.12608
1,68,21.941
1,69,0
1,70,5.77514
1,71,0
1,72,1.58394
1,73,0
1,74,30.7989
1,75,0
1,76,22.7365
1,77,12.5977
1,78,0
1,79,0
1,80,0
1,81,2.60989
1,82,9.01678
1,83,0
1,84,0
1,85,0
1,86,0
1,87,5.60422
1,88,0
1,89,13.2252
1,90,0
1,91,0
1,92,0
1,93,0
1,94,28.7512
1,95,14.9056
1,96,0
1,97,0
1,98,6.61272
1,99,0
1,100,0
1,101,40.0278
1,102,14.4402
1,103,0
1,104,0
1,105,10.2187
1,106,0
1,107,0
1,108,0
1,109,0
1,110,0
1,111,0
1,112,13.0623
1,113,10.1161
1,114,0
1,115,13.1272
1,116,0
1,117,18.9252
1,118,1.77396
1,119,9.46439
1,120,3.95248
1,121,7.48324
1,122,0
1,123,3.26759
1,124,9.51263
1,125,22.2308
1,126,1.17724
1,127,7.27101
1,128,15.4386
1,129,0
1,130,0.798734
1,131,0
1,132,2.98119
1,133,20.4343
1,134,0
1,135,10.9237
1,136,0
1,137,0
1,138,8.84875
1,139,2.42834
1,140,0
1,141,0
1,142,23.1724
1,143,27.4737
1,144,0
1,145,9.00403
1,146,0
1,147,0.96669
1,148,0
1,149,27.6865
1,150,0
1,151,0
1,152,24.0609
1,153,6.47955
1,154,0
1,155,3.10814
1,156,0
1,157,7.87589
1,158,3.04126
1,159,12.1586
1,160,0
1,161,0
1,162,0
1,163,0
1,164,0
1,165,0
1,166,0
1,167,17.5764
1,168,5.00743
1,169,0
1,170,0
1,171,0
1,172,16.8158
1,173,0
1,174,0
1,175,0
1,176,7.01842
1,177,0
1,178,9.58122
1,179,2.37199
1,180,10.5373
1,181,7.24594
1,182,11.1778
1,183,4.92546
1,184,16.4972
1,185,0
1,186,14.8657
1,187,7.52355
1,188,0
1,189,21.8544
1,190,8.44741
1,191,0
1,192,0
1,193,29.9241
1,194,5.30433
1,195,6.2719
1,196,8.18682
1,197,2.91253
1,198,11.0099
1,199,0
2,0,0
2,1,21.256
2,2,0
2,3,0
2,4,26.1825
2,5,20.7789
2,6,3.87589
2,7,0
2,8,21.5098
2,9,0
2,10,0
2,11,10.7697
2,12,0
2,13,15.0882
2,14,0
2,15,32.9344
2,16,0
2,17,0
2,18,0
2,19,40.0885
2,20,0
2,21,0
2,22,16.5967
2,23,30.559
2,24,0
2,25,3.2611
2,26,10.587
2,27,0
2,28,0
2,29,0
2,30,5.90278
2,31,26.3291
2,32,13.0536
2,33,22.4969
2,34,0
2,35,40.8225
2,36,0
2,37,0
2,38,21.4455
2,39,0
2,40,0
2,41,0
2,42,29.876
2,43,0
2,44,0
2,45,0
2,46,0
2,47,46.8631
2,48,38.9861
2,49,36.6986
2,50,0
2,51,0
2,52,0
2,53,0
2,54,0
2,55,8.23093
2,56,8.58214
2,57,0
2,58,0
2,59,37.2847
2,60,0
2,61,5.16451
2,62,41.3792
2,63,25.0542
2,64,12.4555
2,65,0
2,66,0
2,67,28.8558
2,68,31.8972
2,69,0
2,70,42.742
2,71,0
2,72,39.3528
2,73,0
2,74,14.6653
2,75,0
2,76,14.4483
2,77,20.6546
2,78,0
2,79,0
2,80,0
2,81,24.5312
2,82,34.4077
2,83,0
2,84,0
2,85,0
2,86,0
2,87,32.7475
2,88,0
2,89,35.4019
2,90,0
2,91,0
2,92,0
2,93,0
2,94,5.2896
2,95,10.3975
2,96,0
2,97,0
2,98,37.5795
2,99,0
2,100,0
2,101,10.5997
2,102,0.576614
2,103,0
2,104,0
2,105,51.9148
2,106,0
2,107,0
2,108,0
2,109,0
2,110,0
2,111,0
2,112,27.5851
2,113,2.80001
2,114,0
