Head,Tail,Difference
0,0,0
0,1,0
0,2,0
0,3,0
0,4,7.10543e-15
0,5,0
0,6,-7.10543e-15
0,7,-3.55271e-15
0,8,0
0,9,0
0,10,0
0,11,0
0,12,7.10543e-15
0,13,0
0,14,0
0,15,0
0,16,0
0,17,0
0,18,0
0,19,0
0,20,7.10543e-15
0,21,0
0,22,-3.55271e-15
0,23,0
0,24,3.55271e-15
0,25,0
0,26,-7.10543e-15
0,27,0
0,28,0
0,29,0
0,30,0
0,31,0
0,32,3.55271e-15
0,33,0
0,34,0
0,35,-7.10543e-15
0,36,0
0,37,0
0,38,0
0,39,0
0,40,0
0,41,0
0,42,7.10543e-15
0,43,3.55271e-15
0,44,0
0,45,-3.55271e-15
0,46,0
0,47,0
0,48,0
0,49,0
0,50,0
0,51,0
0,52,0
0,53,-3.55271e-15
0,54,0
0,55,0
0,56,0
0,57,0
0,58,-7.10543e-15
0,59,0
0,60,7.10543e-15
0,61,7.10543e-15
0,62,0
0,63,0
0,64,7.10543e-15
0,65,0
0,66,0
0,67,0
0,68,0
0,69,-3.55271e-15
0,70,0
0,71,0
0,72,7.10543e-15
0,73,-7.10543e-15
0,74,0
0,75,0
0,76,-3.55271e-15
0,77,3.55271e-15
0,78,3.55271e-15
0,79,0
0,80,0
0,81,0
0,82,0
0,83,0
0,84,0
0,85,0
0,86,0
0,87,0
0,88,0
0,89,0
0,90,-7.10543e-15
0,91,-3.55271e-15
0,92,-7.10543e-15
0,93,-7.10543e-15
0,94,0
0,95,7.10543e-15
0,96,0
0,97,0
0,98,0
0,99,-7.10543e-15
1,0,0
1,1,0
1,2,28.137
1,3,27.8674
1,4,29.1057
1,5,26.8793
1,6,25.7874
1,7,27.6291
1,8,28.8326
1,9,24.203
1,10,28.9842
1,11,28.6987
1,12,26.9284
1,13,26.7157
1,14,28.122
1,15,26.4411
1,16,27.5217
1,17,30.5176
1,18,28.5008
1,19,25.6605
1,20,27.7722
1,21,0
1,22,27.2895
1,23,29.2231
1,24,27.2892
1,25,27.0441
1,26,0
1,27,0
1,28,26.8399
1,29,24.6592
1,30,25.451
1,31,27.9297
1,32,29.5078
1,33,26.3148
1,34,28.6192
1,35,27.9419
1,36,28.2587
1,37,26.8325
1,38,26.4273
1,39,0
1,40,29.4916
1,41,27.229
1,42,29.3517
1,43,28.1866
1,44,25.9169
1,45,25.2492
1,46,26.0491
1,47,24.489
1,48,28.1843
1,49,28.981
1,50,25.3719
1,51,30.1156
1,52,26.0476
1,53,27.4681
1,54,28.2913
1,55,27.1067
1,56,27.0193
1,57,27.0433
1,58,26.0478
1,59,26.905
1,60,0
1,61,28.5638
1,62,30.0805
1,63,28.4521
1,64,27.9099
1,65,25.0549
1,66,25.7938
1,67,7.10543e-15
1,68,27.657
1,69,28.4745
1,70,27.6702
1,71,26.3647
1,72,28.6051
1,73,24.3282
1,74,31.554
1,75,26.0584
1,76,30.3426
1,77,26.9272
1,78,0
1,79,26.7329
1,80,0
1,81,26.4174
1,82,26.9005
1,83,31.284
1,84,27.3862
1,85,27.5045
1,86,27.5978
1,87,25.9576
1,88,26.0233
1,89,0
1,90,25.8014
1,91,29.902
1,92,27.3122
1,93,29.9146
1,94,26.4691
1,95,25.5079
1,96,24.079
1,97,25.5086
1,98,0
1,99,26.2918
2,0,0
2,1,28.137
2,2,0
2,3,26.544
2,4,26.9703
2,5,27.3059
2,6,25.8653
2,7,27.468
2,8,27.2686
2,9,24.7399
2,10,26.4316
2,11,29.1906
2,12,25.5915
2,13,27.212
2,14,28.0876
2,15,26.6094
2,16,27.831
2,17,25.3276
2,18,27.0815
2,19,24.9686
2,20,26.8261
2,21,3.55271e-15
2,22,25.3748
2,23,27.0527
2,24,25.3409
2,25,26.2024
2,26,0
2,27,3.55271e-15
2,28,27.3651
2,29,25.946
2,30,26.0386
2,31,26.9338
2,32,25.3701
2,33,28.2162
2,34,27.3783
2,35,27.1235
2,36,27.8792
2,37,25.7829
2,38,26.6312
2,39,0
2,40,25.8694
2,41,28.8928
2,42,28.5656
2,43,26.2762
2,44,27.8958
2,45,26.3353
2,46,24.6497
2,47,26.5471
2,48,25.1032
2,49,27.4426
2,50,25.4431
2,51,27.0375
2,52,26.4908
2,53,28.0811
2,54,28.4916
2,55,28.5048
2,56,27.4625
2,57,24.9368
2,58,25.1436
2,59,27.6115
2,60,0
2,61,28.7221
2,62,28.4081
2,63,27.0029
2,64,24.921
2,65,25.4365
2,66,25.6862
2,67,7.10543e-15
2,68,27.1095
2,69,24.4879
2,70,27.8866
2,71,28.8072
2,72,26.735
2,73,25.0176
2,74,28.6279
2,75,28.5632
2,76,28.0995
2,77,28.457
2,78,0
2,79,24.2335
2,80,0
2,81,26.8314
2,82,27.8482
2,83,28.3381
2,84,27.9137
2,85,28.9281
2,86,28.8904
2,87,25.2938
2,88,27.706
2,89,0
2,90,28.4011
2,91,28.0661
2,92,27.946
2,93,27.2919
2,94,28.4961
2,95,30.2342
2,96,26.9584
2,97,23.7761
2,98,3.55271e-15
2,99,25.2029
3,0,0
3,1,27.8674
3,2,26.544
3,3,0
3,4,27.9688
3,5,26.796
3,6,25.5274
3,7,25.3792
3,8,29.4813
3,9,26.1298
3,10,25.2317
3,11,28.4053
3,12,25.4823
3,13,27.4562
3,14,27.8317
3,15,25.0827
3,16,27.0736
3,17,26.653
3,18,26.3482
3,19,26.623
3,20,26.4328
3,21,-3.55271e-15
3,22,27.1031
3,23,27.1103
3,24,24.6631
3,25,27.4506
3,26,0
3,27,0
3,28,25.6623
3,29,27.3833
3,30,26.1342
3,31,25.7032
3,32,27.0707
3,33,28.4664
3,34,26.9338
3,35,26.1453
3,36,27.7738
3,37,25.4934
3,38,27.314
3,39,0
3,40,27.8249
3,41,27.3846
3,42,26.1582
3,43,28.2634
3,44,27.0568
3,45,25.5096
3,46,25.6428
3,47,22.234
3,48,25.4811
3,49,30.2642
3,50,27.0637
3,51,29.344
3,52,24.4397
3,53,25.8008
3,54,28.5035
3,55,25.4156
3,56,25.1269
3,57,24.8144
3,58,26.3865
3,59,26.1127
3,60,0
3,61,25.7801
3,62,28.3228
3,63,28.377
3,64,28.4321
3,65,24.8008
3,66,25.6275
3,67,0
3,68,28.801
3,69,25.7507
3,70,27.8381
3,71,28.0713
3,72,23.5675
3,73,24.4423
3,74,26.9073
3,75,26.0565
3,76,28.0485
3,77,25.8908
3,78,0
3,79,22.9086
3,80,0
3,81,26.1002
3,82,25.6883
3,83,29.3009
3,84,28.8753
3,85,25.8157
3,86,26.7134
3,87,25.1884
3,88,25.6805
3,89,0
3,90,26.2966
3,91,27.373
3,92,25.7197
3,93,26.9072
3,94,26.545
3,95,24.7892
3,96,25.9706
3,97,22.3655
3,98,0
3,99,26.3982
4,0,7.10543e-15
4,1,29.1057
4,2,26.9703
4,3,27.9688
4,4,0
4,5,31.5344
4,6,26.5712
4,7,27.1326
4,8,28.5294
4,9,27.3671
4,10,29.8225
4,11,30.7941
4,12,26.2586
4,13,30.4293
4,14,29.1575
4,15,27.5888
4,16,30.7081
4,17,26.4085
4,18,28.8761
4,19,28.87
4,20,29.8137
4,21,0
4,22,27.7354
4,23,26.3758
4,24,29.0786
4,25,29.5112
4,26,0
4,27,7.10543e-15
4,28,27.2472
4,29,28.7859
4,30,31.1701
4,31,29.0802
4,32,29.8328
4,33,30.6605
4,34,29.428
4,35,27.7006
4,36,29.9786
4,37,28.7715
