100,9
0,0,0,0,0,0,0,0,0,0
89,29.30616900927176,0,0,0,0,0,0,0,0
98,16.14194645674552,27.09696089209195,0,0,0,0,0,0,0
27,13.96431116160309,14.97037112536321,25.5718628017362,0,0,0,0,0,0
39,15.37225117542563,11.79894693282532,8.667968406436454,23.9668389609689,0,0,0,0,0
21,13.03490954000656,11.78406757157338,8.453764865831822,5.466828396233208,23.94342435057703,0,0,0,0
80,13.21436793316382,12.28421580887613,7.082773716514857,5.535644979214204,5.6873057275466,24.11149397681719,0,0,0
78,11.78330241290658,10.61154424336712,6.733290468256275,5.224981207731092,3.664403021464009,6.501030214575961,23.97451527166827,0,0
67,15.87569910119623,12.97044205601886,9.168018318492409,4.368077423678958,3.557537869945541,4.118666685762472,5.843163177923278,23.34599945952034,0
60,17.2743666645694,10.76362192010435,7.140340279272728,2.821744288169472,3.335885393463242,0.3851418902577394,5.01124137079388,6.197948464292867,23.52757162333382
26,15.45082531451805,10.96338641973759,4.842566342169284,5.285546248855231,3.829021757884472,4.118302839468985,3.177812238081207,3.270955609882249,-24.20470772933261
81,16.87547307338379,12.17457524225401,5.657389821596842,3.377223583555956,4.017596573993837,4.555873414469884,2.424284264524335,3.774150236816279,-22.8339629606435
41,14.41617865052021,9.471237609798667,8.378922067153633,3.484095638398885,5.013265758649542,2.999673800171273,1.70402656303579,2.104563478556576,-24.87109200242299
44,15.36995821110205,10.08930313634402,6.891517759903254,3.760145109655796,3.854642471107706,2.041146873053459,3.265028695221547,1.490362617349482,-23.10425766567602
43,15.1005028961647,10.28928022188446,5.765582252255309,4.593591739902099,4.107114106274375,4.444357078211223,0.8935772718427857,1.0753942051052,-24.42044853929405
72,14.83428573903536,10.29994581266417,7.739616985581054,6.187383963712455,5.2920992631161,3.012452149237022,6.099356400783177,1.102773211408512,-24.08030352070424
73,17.85876805782489,11.20610608091375,7.940767575304692,6.254692683405897,5.092426643160824,3.766955603314681,4.66466338875704,3.011018846818545,-23.38808151712395
63,16.63779297955112,10.88547766446207,7.324153415395613,3.434999156029399,4.667022303949442,2.575995763736654,3.725646363924027,1.016946290032589,-23.38644725873814
52,16.97771652932823,12.37966021952223,6.063728711554729,5.180141421848255,1.563593945338094,4.156134640145157,5.516144274502747,1.036491612951783,-23.93446046117421
55,13.2250379050698,12.44885847498785,8.790689472049575,4.343740472121901,3.021056936669532,3.989200142744797,3.806320362486316,2.619675427973097,-24.11232026480983
92,14.5750326787805,10.57070278229625,7.932378229493703,1.460657610151363,3.544479206562671,3.444178884285969,1.703827917053633,3.245513398233736,-23.33423845445216
70,16.71337348273117,12.71846671302323,8.681280241830818,3.04612420003219,2.944661890665,3.302689601797832,-0.7102404429504927,2.154636451140019,-24.4494040425875
10,15.1566326140913,11.94929579624079,8.253916967047452,5.256752932813647,3.141067513184213,2.759451337114096,3.182869640176806,2.786296437762925,-24.77594699078353
93,15.07779515160109,10.92633584098664,7.183754101782982,1.891113570708785,3.755650927800215,1.902399275045259,3.37945052206887,1.615620986936521,-25.44532872702575
85,14.07403341833964,10.89113861535824,8.79818860840059,4.12429269253166,4.425474003054991,2.133167243431664,2.009348757208796,1.234397396721317,-23.57989770962881
13,16.28153549681101,11.44909279724486,6.546891605370288,4.709654955575819,4.306150126213678,3.384561732134356,1.030062228678338,2.111612988543007,-23.63167346712162
94,14.79832368614247,12.12852015831091,5.996549355599202,3.493572989501978,4.76541948913034,3.093323894521284,2.881993493505015,1.197395459191416,-23.69594706772424
42,15.60977205363383,9.052323737892902,7.035393055759498,3.211703854205302,5.024151830154397,2.991736829583945,3.453761193983951,1.436415452030669,-25.64899408702009
49,14.75354325102026,10.18120393255117,5.855063438050375,2.325769188729606,4.985016255643112,1.779200054554834,3.148136856587866,1.519312371225372,-23.91154010491424
25,14.64828165920239,10.75282198376947,6.556400896015995,3.875466447887125,3.651592352319797,1.901960383795215,3.882714420373746,2.614114497835442,-24.58586175087306
22,12.35892306105965,11.63117937618302,7.144176874494921,3.309044797810648,3.482085120258652,1.496147597380121,3.369078903040748,1.442100438461131,-23.628443318477
45,14.81372634760453,9.940187519357378,8.608438317750686,4.011440327484278,0.7873562335090174,2.553775729963296,4.471494125284295,4.155197522204902,-23.1393082335758
28,14.19264022084938,10.76845494360785,9.126975950417203,2.15010156966902,5.735283430766283,3.024715480369776,4.921316060332043,2.96878941247224,-23.75598503156476
34,16.03433651977281,11.20666869755902,7.466883682545924,6.468100433607959,2.690542662165949,3.81770918461378,3.0083970796562,2.65435966026568,-24.50334457774636
90,14.00371668743742,12.38804338142277,6.681652922410141,6.343555570496322,2.120738966932906,2.567496060329004,2.116848538483006,1.635602981920586,-24.40914751545883
1,13.8479293513801,8.819160341445139,4.74066919597592,3.439606166187076,2.632304257183954,0.8635967853433709,2.048452041349741,0.5146887487565455,-24.2687110527747
96,13.72549963363485,13.44700312602679,3.490432732215882,5.076717475530986,3.428548788882752,1.160778773613522,3.236957130656787,4.925631827204692,-23.87462917469772
91,13.81704319223342,11.96214043675375,5.36259070376033,3.867836291850722,2.302516745756659,2.097350300339168,1.630099081354786,1.303909135013645,-24.6641320395528
56,16.51998890905293,9.670540715158664,8.620903753007962,1.827031594371604,3.294993861885861,0.687788858575451,4.24666282460523,2.426268607092863,-23.62852850247499
