Head,Tail,Difference
2,117,42.6854
2,118,2.12482
2,119,25.8301
2,120,2.30214
2,121,23.6681
2,122,0
2,123,6.58252
2,124,5.31271
2,125,0
2,126,4.46661
2,127,15.1748
2,128,0
2,129,10.4538
2,130,0.220368
2,131,16.6188
2,132,0
2,133,7.1575
2,134,0.0119764
2,135,1.25389
2,136,4.73958
2,137,0
2,138,0
2,139,2.19604
2,140,0.139224
2,141,1.56293
2,142,13.6749
2,143,0
2,144,20.7889
2,145,13.8376
2,146,0
2,147,2.44456
2,148,0.677389
2,149,0
2,150,21.4584
2,151,13.8444
2,152,0
2,153,2.42372
2,154,0.0906126
2,155,0.0365784
2,156,0.0612902
2,157,15.3219
2,158,4.58012
2,159,0
2,160,0
2,161,0.0160758
2,162,0.00874956
2,163,13.9837
2,164,5.80292
2,165,3.15324
2,166,0
2,167,28.3459
2,168,0
2,169,4.71567
2,170,1.63597
2,171,12.9539
2,172,0
2,173,0
2,174,5.48677
2,175,8.50236
2,176,0
2,177,4.48884
2,178,0.392011
2,179,3.87211
2,180,1.4503
2,181,12.159
2,182,5.63736
2,183,0
2,184,25.2189
2,185,0.203861
2,186,9.46117
2,187,23.8924
2,188,4.03837
2,189,0
2,190,2.97586
2,191,6.09014
2,192,26.1867
2,193,15.9309
2,194,5.84935
2,195,0
2,196,1.22429
2,197,0
2,198,9.35089
2,199,0.834341
3,0,-7.10543e-15
3,1,0
3,2,3.07121
3,3,0
3,4,18.7417
3,5,0
3,6,0
3,7,0
3,8,0.26286
3,9,0
3,10,0.515582
3,11,0.0562158
3,12,0
3,13,16.6056
3,14,0
3,15,17.3058
3,16,0
3,17,4.1427
3,18,0.985207
3,19,16.659
3,20,26.1154
3,21,0.977519
3,22,0.000401237
3,23,0
3,24,2.52518
3,25,0.0517777
3,26,0.0470346
3,27,0
3,28,4.03779
3,29,13.8706
3,30,0
3,31,4.30385
3,32,1.86965
3,33,0
3,34,0
3,35,7.92686
3,36,8.26103
3,37,0.0197271
3,38,22.6626
3,39,4.43917
3,40,6.269
3,41,0
3,42,1.49987
3,43,33.01
3,44,3.52303
3,45,29.2111
3,46,20.4553
3,47,28.0762
3,48,2.88691
3,49,3.34811
3,50,0
3,51,0.60269
3,52,10.9458
3,53,9.53323
3,54,0
3,55,0.0842522
3,56,1.30456
3,57,0
3,58,0
3,59,2.27808
3,60,2.40539
3,61,0
3,62,8.54255
3,63,0
3,64,3.44855
3,65,0
3,66,4.08705
3,67,0
3,68,0
3,69,0.321017
3,70,8.77116
3,71,-7.10543e-15
3,72,1.80072
3,73,0
3,74,0
3,75,6.51235
3,76,0
3,77,23.6405
3,78,2.14872
3,79,3.55096
3,80,0.30006
3,81,8.70763
3,82,16.8594
3,83,12.1875
3,84,16.9007
3,85,1.54288
3,86,15.5528
3,87,16.3773
3,88,1.26411
3,89,13.9019
3,90,5.83374
3,91,0
3,92,0
3,93,13.4399
3,94,0.583131
3,95,0
3,96,5.41171
3,97,1.50211
3,98,17.2048
3,99,1.61226
3,100,14.1486
3,101,0
3,102,2.01179
3,103,0
3,104,0
3,105,19.6601
3,106,21.9898
3,107,22.7556
3,108,7.76499
3,109,0.0260324
3,110,0
3,111,0
3,112,1.64937
3,113,1.06525
3,114,0
3,115,3.23689
3,116,3.51066
3,117,34.0137
3,118,0.127803
3,119,23.1229
3,120,0.220053
3,121,24.0844
3,122,-7.10543e-15
3,123,7.69402
3,124,6.62373
3,125,0
3,126,6.97805
3,127,12.6492
