200,4
0,0,0,0,0
173,11.99010475350403,0,0,0
122,19.08200042481998,7.943000804933236,0,0
71,31.7795945768233,12.75103821235257,6.163179945439501,0
181,37.62102644417469,0.3432120274243747,2.880043503627878,13.42914320454401
120,38.83016091781334,-6.219048863606077,3.373348428483979,11.50821861579135
196,44.73114289041224,-5.328566202743242,-2.419730217038127,17.58875068381088
25,35.64746361995631,-18.31863832235683,3.322370739397331,24.45124105538547
180,34.83731857121006,-25.77225116838449,12.50138691581416,32.56141538174956
11,25.51929722803962,-13.5862497306478,17.57982091139138,22.76715390572235
155,26.07638735671826,-15.97311692828594,14.55844951673629,14.18173898668039
32,19.54265136270156,-13.0612004396054,11.8839769875521,3.510413473037409
124,12.54510015486242,-23.04173409762512,8.994398281610007,13.95921811673496
31,12.8711816262405,-24.2711457538971,18.38235832182264,10.76907349150935
153,12.040138678339,-22.26459605356196,21.57778507077758,23.21993043954711
135,23.466687888425,-12.5586831357349,18.54094938281708,39.90344387928528
190,26.19573877435969,-2.26581802807159,17.01743212061572,31.64533413869113
64,29.24353583295673,-3.071988003899477,22.5432343192007,27.05531160641261
161,27.38363081473888,12.41765544059622,29.99413505232977,22.3017561017808
60,29.11307717290688,20.43299516197627,27.19011256227834,31.75893131208381
109,30.29288596447438,23.19681801397296,27.34834437385327,25.97438145517809
18,26.37888354624824,32.17021831415541,26.35599851464224,33.44846057398203
116,24.34562299505284,27.49127968491124,23.17556845536388,17.41558747328046
90,11.59095536337036,32.40612674648482,16.87914684565443,19.18529222654561
52,13.76229419111427,31.26087476214821,16.15081457898277,30.17242159883468
154,1.490397821151441,31.00384479259884,7.399973424286899,28.40040710502223
66,0.9252588887313871,39.45202841947761,14.43879174285415,29.3131522287188
137,-6.620753165380059,35.57837921140509,20.83536805149115,-28.31438034588554
134,-1.172898843597676,32.180309370364,31.50055879935461,20.27088519179053
54,-3.229150937041224,24.93926859851209,37.08510732157245,-7.310378645769807
141,2.560574626425019,21.1420397674486,40.1241568015037,3.099553358546221
14,-10.36424523010799,21.62659920381354,37.13941791135289,-10.1803506763606
104,-5.614359956307037,12.30673173426238,30.48669733326091,-26.89072204333787
9,-6.960639520318614,3.545418158115799,33.13244921387314,-29.42382960531138
68,-10.30230081717178,-8.431409875787862,32.09733034563631,-32.7781191660239
