Head,Tail,Difference
0,0,0
0,1,8.88178e-16
0,2,-1.77636e-15
0,3,8.88178e-16
0,4,-1.42109e-14
0,5,8.88178e-16
0,6,8.88178e-16
0,7,6.21725e-15
0,8,1.77636e-15
0,9,0
1,0,8.88178e-16
1,1,0
1,2,0
1,3,0
1,4,2.22045e-16
1,5,0
1,6,-4.44089e-16
1,7,0
1,8,0
1,9,4.44089e-16
2,0,-1.77636e-15
2,1,0
2,2,0
2,3,-8.88178e-16
2,4,1.06581e-14
2,5,0
2,6,0
2,7,-1.77636e-15
2,8,1.77636e-15
2,9,0
3,0,8.88178e-16
3,1,0
3,2,-8.88178e-16
3,3,0
3,4,-3.55271e-15
3,5,0
3,6,0
3,7,2.66454e-15
3,8,1.77636e-15
3,9,0
4,0,-1.42109e-14
4,1,2.22045e-16
4,2,1.06581e-14
4,3,-3.55271e-15
4,4,0
4,5,0
4,6,-2.30926e-14
4,7,-7.10543e-15
4,8,9.76996e-15
4,9,0
5,0,8.88178e-16
5,1,0
5,2,0
5,3,0
5,4,0
5,5,0
5,6,0
5,7,0
5,8,0
5,9,0
6,0,8.88178e-16
6,1,-4.44089e-16
6,2,0
6,3,0
6,4,-2.30926e-14
6,5,0
6,6,0
6,7,1.77636e-15
6,8,0
6,9,0
7,0,6.21725e-15
7,1,0
7,2,-1.77636e-15
7,3,2.66454e-15
7,4,-7.10543e-15
7,5,0
7,6,1.77636e-15
7,7,0
7,8,-3.55271e-15
7,9,-8.88178e-16
8,0,1.77636e-15
8,1,0
8,2,1.77636e-15
8,3,1.77636e-15
8,4,9.76996e-15
8,5,0
8,6,0
8,7,-3.55271e-15
8,8,0
8,9,8.88178e-16
9,0,0
9,1,4.44089e-16
9,2,0
9,3,0
9,4,0
9,5,0
9,6,0
9,7,-8.88178e-16
9,8,8.88178e-16
9,9,0
