id,v0,v1,v2
5,0,0,0
1,4.350,0,0
9,1.599,2.613,0
7,0.331,-2.951,2.001
4,6.060,0.036,0.071
3,-3.049,-0.612,2.079
6,6.894,0.469,2.880
2,1.173,3.856,-2.725
0,-0.039,-1.162,5.860
8,2.430,-4.719,-2.746
