38,3
18,0,0,0
15,10.01249219725039,0,0
21,-5.213487208942348,11.40085747311116,0
16,2.646693698026289,-8.210040032524759,0.7682806343835539
24,-11.01124453612824,11.9984850068501,0.1971073463352784
12,11.71037117334273,-11.22267601165747,1.780098345572965
13,25.74284153457645,9.421219001787343,-1.672346329576145
27,-22.57180285863929,13.18516566567468,1.290396094010262
17,17.82772924896953,21.74789387454107,4.381915317202665
26,-5.642950714659827,30.55739881408762,3.660940445939609
11,14.68165938150432,-19.91581397662343,-6.986360386783473
23,5.043699311333127,31.33933238688975,5.138807527131249
30,-21.32336243504199,23.42200341711642,-1.650445513316655
10,30.33710229341453,0.8738022369447033,-6.012212079560522
14,-5.642950714659827,-23.08768897360329,7.008261203042967
7,22.17230192308815,-21.73564471932208,-5.380592538636209
31,-24.64421396181084,27.20126152502748,0.06395038347828305
20,-21.12361196726641,-16.62398475246311,1.853685088204913
19,18.05244852521703,35.34086891504293,5.038063772337699
6,16.65918901248244,-31.20708525750737,0.3863303988171861
8,40.72412661774412,3.080006332837283,-6.504542429074269
9,15.38078601871881,-31.43732562864186,2.850610244337537
29,-4.119853397871132,43.02493897185997,-1.769585953768583
22,-29.66294446467198,-15.09074049490639,7.306112304172322
5,30.3121334849426,-24.11819290338546,-6.818162117910455
4,26.21724889554343,-29.74484235323798,-4.679766418331879
33,-25.91762319388007,39.26711688558218,-5.231666988071479
35,-38.30215219596536,26.06051519827423,-4.774377944572866
25,-39.00127883317985,-15.65958251388065,4.762113487467576
28,1.997504677755712,50.99738914011888,0.5256195902265439
34,-46.8914223103148,12.60713678028613,-0.5045948066197132
0,51.23599498443343,-13.39213264189305,-0.7236029692143447
37,-29.21350591217698,45.74180159943651,5.02579931523212
3,55.93013097715934,8.033695944353937,-2.698180563170695
1,56.17981906187876,-3.377573310693402,-1.849304924952994
36,-50.7865564319384,16.93073859673351,5.751154349747067
32,-51.33587021832119,-7.529161990279455,10.48523479240283
2,60.19979722586206,3.618225463764044,-1.463850558786774
