Head,Tail,Difference
0,0,0
0,1,3.55271e-15
0,2,0
0,3,0
0,4,0
0,5,0
0,6,0
0,7,-3.55271e-15
0,8,0
0,9,0
0,10,0
0,11,0
0,12,0
0,13,0
0,14,0
0,15,0
0,16,3.55271e-15
0,17,7.10543e-15
0,18,0
0,19,0
0,20,0
0,21,0
0,22,0
0,23,-3.55271e-15
0,24,3.55271e-15
0,25,0
0,26,-7.10543e-15
0,27,0
0,28,0
0,29,0
0,30,-3.55271e-15
0,31,0
0,32,0
0,33,0
0,34,0
0,35,0
0,36,0
0,37,0
0,38,7.10543e-15
0,39,0
0,40,0
0,41,7.10543e-15
0,42,0
0,43,3.55271e-15
0,44,0
0,45,3.55271e-15
0,46,0
0,47,0
0,48,0
0,49,0
0,50,0
0,51,-3.55271e-15
0,52,0
0,53,0
0,54,0
0,55,-7.10543e-15
0,56,0
0,57,0
0,58,0
0,59,-7.10543e-15
0,60,0
0,61,0
0,62,0
0,63,7.10543e-15
0,64,0
0,65,0
0,66,0
0,67,0
0,68,0
0,69,0
0,70,0
0,71,0
0,72,0
0,73,0
0,74,0
0,75,0
0,76,0
0,77,0
0,78,3.55271e-15
0,79,0
0,80,0
0,81,0
0,82,0
0,83,3.55271e-15
0,84,0
0,85,-3.55271e-15
0,86,0
0,87,0
0,88,0
0,89,0
0,90,0
0,91,0
0,92,0
0,93,0
0,94,0
0,95,7.10543e-15
0,96,0
0,97,0
0,98,0
0,99,0
1,0,3.55271e-15
1,1,0
1,2,31.5854
1,3,31.3301
1,4,32.2266
1,5,28.4797
1,6,30.6603
1,7,32.5928
1,8,30.5873
1,9,26.4417
1,10,31.2923
1,11,30.064
1,12,29.8375
1,13,28.9355
1,14,29.9655
1,15,31.9095
1,16,30.4404
1,17,31.8216
1,18,31.1632
1,19,31.2114
1,20,31.2112
1,21,29.6292
1,22,28.8381
1,23,31.1456
1,24,29.9043
1,25,29.5785
1,26,30.4462
1,27,0
1,28,31.5811
1,29,28.5433
1,30,30.3944
1,31,31.1106
1,32,32.147
1,33,29.3716
1,34,31.3555
1,35,32.0001
1,36,30.5536
1,37,30.7501
1,38,29.6333
1,39,29.0312
1,40,33.8509
1,41,30.3211
1,42,31.6748
1,43,31.0015
1,44,28.4204
1,45,30.4695
1,46,30.1259
1,47,27.3897
1,48,31.4845
1,49,31.0671
1,50,29.0998
1,51,33.5742
1,52,28.4221
1,53,29.8914
1,54,31.3031
1,55,30.0676
1,56,30.071
1,57,33.0266
1,58,30.3871
1,59,28.7407
1,60,28.3431
1,61,30.8201
1,62,32.0888
1,63,30.4495
1,64,30.2239
1,65,27.7509
1,66,31.393
1,67,29.4708
1,68,30.1151
1,69,31.7586
1,70,30.1602
1,71,29.7291
1,72,32.7796
1,73,27.6555
1,74,33.041
1,75,30.0284
1,76,33.1022
