38,3
0,0,0,0
1,11.22497216032182,0,0
2,19.19826587737582,1.29483099344561,0
3,21.38089935299395,-1.912365774934922,4.919349550499594
8,10.64590613617824,-10.9148889542164,13.5196110024219
10,4.053462169005103,-14.3412109676416,21.12224212592121
13,9.220512845978631,-12.94984227882655,30.30732135657421
17,16.12476159538294,-11.63662315293,44.51495327514966
19,28.28514810239823,-12.18367009335566,50.60393838311074
23,18.97554817578209,-16.83433525916334,59.37620506407143
26,13.7194104181712,-22.3109340409089,67.08203932499362
29,26.05797108646138,-27.81664736570118,69.24930521087826
28,35.63483225498987,-24.03941849132978,68.73328952376312
33,13.45214917625861,-39.20043369742594,83.83534863333841
37,16.74837115984526,-31.69501096855345,93.36443832206855
31,2.717155959443022,-32.75692561761728,79.53521790737706
30,0.9799578870122228,-32.67877605469866,74.51266521945472
27,-8.997795144384954,-29.54666416049388,72.13899305872428
24,-4.855245894742335,-25.90121690202461,61.85308036222499
21,-2.815151748144195,-23.75133774959298,56.83052767430266
18,-10.69044967649697,-20.66826087525912,47.57664635203409
16,-16.92654532112021,-18.17973361685008,42.10688006861153
12,-15.72386973251432,-13.42180434507656,33.85062907476616
15,-6.280639184941973,-16.73779756379431,39.49240058722707
11,-21.29181227235648,-19.48835570963405,24.18393520280569
7,-19.7773319015194,-14.91277541800281,17.95734591161384
5,-18.17376445004487,-12.81652831855469,9.769897009384012
4,-25.21164382040536,-11.95535078208567,11.42114720815294
6,-31.23393047149866,-10.93787411978043,20.46862225557512
9,-32.24952319076584,-9.16341933823052,22.36067977499788
14,-34.47670020670281,-14.37032551068907,44.65255745838056
20,-35.01122269052763,-25.75257949804283,58.00016323176398
22,-37.95109635156426,-24.25394670326198,67.70125814953231
25,-42.31636330280049,-30.19637817377291,73.99664953233959
32,-41.0691441738758,-30.53962331286417,89.7867295580687
34,-20.04459314343191,-40.68374304849659,90.8187609322996
36,-18.53011277259484,-36.88046431981979,98.31818891837571
35,-3.830744467411497,-42.44287438633676,88.16988040510793
