Head,Tail,Difference
0,0,0
0,1,2.9245
0,2,7.52482
0,3,0
0,4,0
0,5,2.30446
0,6,0
0,7,0
0,8,6.12451
0,9,0
0,10,4.49254
0,11,0
0,12,3.71556
0,13,9.21249
0,14,0
0,15,0
0,16,1.43553
0,17,1.66108
0,18,1.89862
0,19,5.22672
0,20,0
0,21,0.756573
0,22,0.665888
0,23,0
0,24,0
0,25,6.18818
0,26,3.51823
0,27,0.0861778
0,28,0
0,29,0
0,30,0
0,31,2.49935
0,32,1.56719
0,33,0
0,34,0
0,35,1.01982
0,36,0.743438
0,37,0
0,38,0
0,39,0
0,40,4.72354
0,41,12.8758
0,42,0
0,43,5.13673
0,44,3.24765
0,45,0
0,46,0
0,47,0
0,48,0
0,49,1.36608
0,50,0
0,51,0
0,52,0
0,53,0
0,54,9.22958
0,55,0
0,56,0
0,57,0.315643
0,58,2.80825
0,59,2.34115
0,60,0
0,61,0
0,62,0
0,63,0
0,64,11.5692
0,65,3.98954
0,66,7.8358
0,67,0
0,68,4.5722
0,69,0.315488
0,70,7.89564
0,71,4.07743
0,72,1.60845
0,73,8.264
0,74,0
0,75,7.1486
0,76,0
0,77,2.47113
0,78,10.1588
0,79,0.56143
0,80,0
0,81,0.966949
0,82,4.25703
0,83,0
0,84,4.67483
0,85,2.27549
0,86,0.600194
0,87,1.77599
0,88,0.899265
0,89,3.28948
0,90,0
0,91,7.7803
0,92,3.67269
0,93,0.334919
0,94,0
0,95,14.2325
0,96,12.9459
0,97,8.50909
0,98,6.59754
0,99,5.34281
1,0,2.9245
1,1,0
1,2,0
1,3,9.26662
1,4,0
1,5,0.77641
1,6,0
1,7,0
1,8,0
1,9,0
1,10,0
1,11,3.5234
1,12,0
1,13,0
1,14,1.16018
1,15,1.53618
1,16,5.79402
1,17,4.024
1,18,0
1,19,0
1,20,0
1,21,4.81924
1,22,0
1,23,0
1,24,3.34567
1,25,1.42893
1,26,3.56387
1,27,0
1,28,2.51889
1,29,2.48105
1,30,8.49389
1,31,0
1,32,8.08939
1,33,5.70098
1,34,0
1,35,0
1,36,0
1,37,2.43868
1,38,0
1,39,0
1,40,3.38361
1,41,0.260521
1,42,0
1,43,3.73486
1,44,2.63753
1,45,2.18018
1,46,6.48347
1,47,1.21574
1,48,0
1,49,0.271877
1,50,5.83894
1,51,2.29524
1,52,7.8975
1,53,7.14925
1,54,4.77672
1,55,3.2869
1,56,0
1,57,0
1,58,0
1,59,0
1,60,0
1,61,1.93246
1,62,2.16432
1,63,0
1,64,3.4156
1,65,5.50438
1,66,8.76865
1,67,0
1,68,1.034
1,69,0
1,70,13.553
1,71,6.05533
1,72,8.38099
1,73,0
1,74,0
1,75,2.36843
1,76,0
1,77,0
1,78,3.38667
1,79,5.53178
1,80,8.10552
1,81,5.39753
1,82,0
1,83,6.27673
1,84,5.73679
1,85,5.15394
1,86,0
1,87,0
1,88,0
1,89,0
1,90,0
1,91,6.57867
1,92,9.20993
1,93,0
1,94,0.993894
1,95,3.78384
1,96,5.88072
1,97,14.0207
1,98,0
1,99,11.3479
2,0,7.52482
2,1,0
2,2,0
2,3,0
2,4,3.76422
2,5,0
2,6,0
2,7,4.82526
2,8,8.09292
2,9,0
2,10,0
2,11,0
2,12,8.12368
2,13,5.15009
2,14,1.35178
2,15,0
2,16,9.70292
2,17,3.70081
2,18,6.88124
2,19,12.4808
2,20,3.0361
2,21,2.15947
2,22,0
2,23,5.08867
2,24,0
2,25,7.74576
2,26,2.06533
2,27,0.900443
2,28,0
2,29,0
2,30,0
2,31,0
2,32,0
2,33,0
2,34,0
2,35,10.3612
2,36,9.83836
2,37,0
2,38,0.972336
2,39,1.8486
2,40,0
2,41,1.71993
2,42,6.30895
2,43,9.28511
2,44,5.80869
2,45,0
2,46,3.84348
2,47,8.91157
2,48,5.0102
2,49,8.05158
2,50,0
2,51,10.3375
2,52,0
2,53,0
2,54,2.48415
2,55,0
2,56,3.19335
2,57,5.19701
2,58,1.61064
2,59,11.5403
2,60,5.89564
2,61,0
2,62,1.59892
2,63,0
2,64,3.46695
2,65,0
2,66,0.975037
2,67,0
2,68,1.40688
2,69,0.402154
2,70,6.60013
2,71,8.04682
2,72,3.08507
2,73,0
2,74,4.05673
2,75,1.79205
2,76,0
2,77,11.5431
2,78,0.369531
