id,v0,v1,v2
0,0,0,0
7,21.628,0,0
6,35.540,30.004,0
2,11.581,24.856,27.849
8,2.579,20.001,35.930
5,6.487,18.631,-35.068
9,12.441,0.532,-43.237
1,-2.908,27.033,-32.739
4,-2.827,11.305,35.468
3,26.565,1.287,51.131
