Barcelona,0,1530.258302733512,1496.546358093666,1065.341254131044,1972.232233622924,1498.816152298741,1757.244744699666,1481.340860022815,1472.002877137732,2237.858063609487,2391.27455766072,1143.86907609356,505.595510479487,724.5930250831001,3004.638987257615,1053.6410077475,834.7783308447489,1352.670804532229,859.2128774133622,2809.373543308848,1750.170709515069,2275.090915027747,1346.718709810374,1860.663889973548
Belgrade,1530.258302733512,0,999.9422841818439,1374.686618634297,448.2937750887928,316.390604530562,1328.130399504303,2149.555868335988,1231.240639873666,810.1637685876095,977.1310375314639,1691.804678508065,2029.201741392662,886.701342581028,1711.394220654463,774.3232365511786,1447.894385504356,738.6172439752114,722.9006911362978,1796.530091217374,329.5046828899707,1620.898446201134,489.5628782185511,826.4529548049433
Berlin,1496.546358093666,999.9422841818439,0,651.7165575257985,1294.847393898696,689.824916494054,354.0262369503678,1317.321963612838,255.0889832807823,1736.16918648064,1206.168340353282,930.6644272232778,1866.099426518271,840.0383399830839,1608.775570186792,501.5363151587327,876.5359976270864,280.4404552500862,1181.325387404854,1317.627047486311,1319.424576132306,808.9243876450885,523.9633179722065,516.8035523935802
Brussels,1065.341254131044,1374.686618634297,651.7165575257985,0,1771.9520041512,1133.102465937116,766.4874701822431,775.3861442909695,489.6269293645515,2181.297770061507,1838.108074185382,319.3069516969725,1315.506264038632,698.6607914314164,2254.664346448606,603.1278385407742,261.3654508073118,721.8336637148377,1174.340978214436,1903.351071506441,1700.174288842763,1280.473145491124,916.1493240132671,1160.537156478558
Bucharest,1972.232233622924,448.2937750887928,1294.847393898696,1771.9520041512,0,640.327827499599,1573.70647878081,2538.719539296339,1546.156565332119,445.4761028100115,746.2092403132174,2091.25760491825,2473.656505253705,1333.630245141987,1500.72649483769,1187.815272576868,1872.310324304275,1077.888906497325,1140.604628520818,1742.836821244372,297.8582832465617,1744.844209907001,856.173928859176,946.9951139344528
Budapest,1498.816152298741,316.390604530562,689.824916494054,1133.102465937116,640.327827499599,0,1012.257427716345,1898.39171235555,929.2888558874897,1065.048169404826,894.7554849884377,1452.26670329595,1975.01402682837,788.8599867188789,1564.194348296086,564.5002353511957,1248.817963425738,443.798745519482,811.1778916709945,1554.150454239368,629.6197569278874,1316.183549832136,217.2373728454089,544.8604272858109
Copenhagen,1757.244744699666,1328.130399504303,354.0262369503678,766.4874701822431,1573.70647878081,1012.257427716345,0,1240.80725944284,287.7227854192022,2019.177413196965,1330.657421687249,955.7585529895343,2071.591402094111,1157.336874630815,1562.993950758043,837.5709798898915,1025.614514282005,633.1540210851572,1529.39053990001,1144.117892024456,1636.652731648385,521.0270104118262,869.2593154365055,669.8157206207845
Dublin,1481.340860022815,2149.555868335988,1317.321963612838,775.3861442909695,2538.719539296339,1898.39171235555,1240.80725944284,0,1075.086879774396,2954.396738647444,2518.454676244819,464.3612043926828,1464.170249672215,1419.108206461123,2800.468403039564,1378.398053175403,780.8669884317347,1468.266005340279,1889.818944068595,2321.689729455261,2475.521371001894,1631.406517738764,1683.25691091943,1826.922720546058
Hamburg,1472.002877137732,1231.240639873666,255.0889832807823,489.6269293645515,1546.156565332119,929.2888558874897,287.7227854192022,1075.086879774396,0,1985.443777843693,1443.410408695459,720.4774810478247,1785.152615969031,900.2260359370746,1782.516316830157,610.5112416876314,744.3484658615498,493.0497629604128,1308.151550730372,1413.874640279292,1556.166606134848,808.7468432760585,743.8175128444344,752.0166261890022
Istanbul,2237.858063609487,810.1637685876095,1736.16918648064,2181.297770061507,445.4761028100115,1065.048169404826,2019.177413196965,2954.396738647444,1985.443777843693,0,1056.303688706736,2499.568894490996,2743.30998610834,1672.632853612779,1761.831509440992,1583.721953252024,2257.123321723455,1508.366960161715,1378.964420135438,2105.157394293859,503.6289788544012,2175.182030061856,1274.523490388103,1387.094513562137
Kiev,2391.27455766072,977.1310375314639,1206.168340353282,1838.108074185382,746.2092403132174,894.7554849884377,1330.657421687249,2518.454676244819,1443.410408695459,1056.303688706736,0,2133.866696443176,2858.742900901601,1673.115967777975,757.4102219563058,1391.980529326239,2023.868114355012,1139.594065450618,1675.145201091406,1055.454026363095,1022.991334638647,1272.069613746098,1053.2749897184,691.6159497285448
London,1143.86907609356,1691.804678508065,930.6644272232778,319.3069516969725,2091.25760491825,1452.26670329595,955.7585529895343,464.3612043926828,720.4774810478247,2499.568894490996,2133.866696443176,0,1268.886518758577,961.3935763050735,2501.688183021514,918.1867558932166,342.3058782288711,1035.862486270093,1436.10707589335,2095.890825060391,2015.889303053067,1432.416537876674,1235.393935968643,1447.256914979096
Madrid,505.595510479487,2029.201741392662,1866.099426518271,1315.506264038632,2473.656505253705,1975.01402682837,2071.591402094111,1464.170249672215,1785.152615969031,2743.30998610834,2858.742900901601,1268.886518758577,0,1186.938929417014,3434.984318799779,1482.966485178964,1054.64755065951,1771.868823597229,1364.444995942661,3180.614608406847,2255.495641554744,2591.216856531989,1805.899677091059,2286.221234020962
Milan,724.5930250831001,886.701342581028,840.0383399830839,698.6607914314164,1333.630245141987,788.8599867188789,1157.336874630815,1419.108206461123,900.2260359370746,1672.632853612779,1673.115967777975,961.3935763050735,1186.938929417014,0,2281.465496531994,348.5977769222919,643.4718998801654,645.3863859494811,477.090162528859,2118.512763303926,1169.059442884972,1648.056116131927,623.1434738653393,1141.898457845326
