Head,Tail,Difference
0,0,0
0,1,0
0,2,0
0,3,0
0,4,7.10543e-15
0,5,0
0,6,-7.10543e-15
0,7,-3.55271e-15
0,8,0
0,9,0
0,10,0
0,11,0
0,12,0
0,13,0
0,14,-7.10543e-15
0,15,0
0,16,0
0,17,0
0,18,0
0,19,0
0,20,7.10543e-15
0,21,0
0,22,0
0,23,0
0,24,3.55271e-15
0,25,0
0,26,0
0,27,0
0,28,-7.10543e-15
0,29,0
0,30,0
0,31,0
0,32,3.55271e-15
0,33,-7.10543e-15
0,34,0
0,35,-7.10543e-15
0,36,0
0,37,0
0,38,0
0,39,0
0,40,-3.55271e-15
0,41,0
0,42,7.10543e-15
0,43,0
0,44,0
0,45,-3.55271e-15
0,46,7.10543e-15
0,47,0
0,48,3.55271e-15
0,49,0
0,50,0
0,51,0
0,52,0
0,53,-3.55271e-15
0,54,0
0,55,0
0,56,0
0,57,0
0,58,-3.55271e-15
0,59,0
0,60,0
0,61,0
0,62,0
0,63,7.10543e-15
0,64,0
0,65,-7.10543e-15
0,66,0
0,67,0
0,68,0
0,69,0
0,70,0
0,71,0
0,72,0
0,73,0
0,74,0
0,75,0
0,76,-3.55271e-15
0,77,0
0,78,3.55271e-15
0,79,0
0,80,0
0,81,0
0,82,0
0,83,-3.55271e-15
0,84,0
0,85,0
0,86,0
0,87,0
0,88,0
0,89,0
0,90,0
0,91,0
0,92,-3.55271e-15
0,93,0
0,94,0
0,95,7.10543e-15
0,96,0
0,97,0
0,98,0
0,99,0
1,0,0
1,1,0
1,2,29.6727
1,3,28.8344
1,4,29.9653
1,5,27.3558
1,6,27.5223
1,7,28.7275
1,8,29.1976
1,9,24.4867
1,10,29.5547
1,11,29.1113
1,12,28.3046
1,13,27.2373
1,14,29.2714
1,15,27.5311
1,16,27.8233
1,17,30.5266
1,18,28.6586
1,19,27.0557
1,20,28.1811
1,21,-7.10543e-15
1,22,27.6541
1,23,29.6287
1,24,27.6287
1,25,28.3481
1,26,28.4338
1,27,-7.10543e-15
1,28,27.3404
1,29,25.126
1,30,26.2119
1,31,28.4707
1,32,29.6743
1,33,26.8968
1,34,29.0471
1,35,29.1759
1,36,28.5868
1,37,27.6541
1,38,27.0994
1,39,0
1,40,30.7449
1,41,27.5555
1,42,29.9504
1,43,28.4578
1,44,26.6307
1,45,26.6021
1,46,26.8143
1,47,24.9685
1,48,28.3463
1,49,29.1507
1,50,26.0495
1,51,30.9558
1,52,26.1037
1,53,27.7345
1,54,29.1595
1,55,27.5056
1,56,27.3853
1,57,30.6697
1,58,27.6079
1,59,27.0652
1,60,26.8273
1,61,29.8961
1,62,30.3923
1,63,28.5255
1,64,28.0953
1,65,25.2155
1,66,26.4388
1,67,0
1,68,28.0466
1,69,29.1569
1,70,27.925
1,71,27.2051
1,72,28.7262
1,73,24.7401
1,74,31.9713
1,75,26.6847
1,76,31.0034
1,77,27.1487
1,78,0
1,79,26.7673
1,80,-7.10543e-15
1,81,27.3268
1,82,27.2722
1,83,31.3668
1,84,27.6989
1,85,27.5705
1,86,28.1918
1,87,26.7786
1,88,26.6599
1,89,-3.55271e-15
1,90,25.9235
1,91,30.319
1,92,28.2074
1,93,30.3703
1,94,26.5199
1,95,26.2707
1,96,25.6945
1,97,25.9353
1,98,0
1,99,26.6737
2,0,0
2,1,29.6727
2,2,0
2,3,27.2822
2,4,27.6323
2,5,27.7768
2,6,27.7098
2,7,28.3342
2,8,28.0076
2,9,26.0642
2,10,27.7941
2,11,30.5486
2,12,27.7827
2,13,27.7133
2,14,29.0787
2,15,26.6486
2,16,28.9032
2,17,26.8949
2,18,28.0584
2,19,25.2768
2,20,27.7273
2,21,3.55271e-15
2,22,27.4864
2,23,27.9488
2,24,25.7559
2,25,28.6466
2,26,24.786
2,27,3.55271e-15
2,28,27.649
2,29,26.6432
2,30,26.6435
2,31,27.1617
2,32,26.1139
2,33,28.6012
2,34,28.2676
2,35,27.3011
2,36,28.393
2,37,25.8868
2,38,26.8413
2,39,0
2,40,26.8318
2,41,30.2925
2,42,29.5734
2,43,27.9889
2,44,28.7974
2,45,26.3386
2,46,25.338
2,47,29.6081
2,48,26.8344
2,49,28.8886
2,50,27.28
2,51,27.7633
2,52,27.6154
2,53,28.7934
2,54,28.5736
2,55,29.487
2,56,27.9299
2,57,26.4762
2,58,26.3802
2,59,28.5522
2,60,28.1388
2,61,28.794
2,62,30.1301
2,63,28.6441
2,64,25.7501
2,65,26.2139
2,66,25.8534
2,67,0
2,68,28.6988
2,69,24.9845
2,70,28.3458
2,71,29.8363
2,72,28.4077
2,73,25.3225
2,74,29.3697
2,75,28.8168
2,76,28.6116
2,77,29.1294
2,78,0
2,79,25.7285
2,80,0
2,81,27.339
2,82,29.9785
2,83,30.3019
2,84,29.6327
2,85,30.4009
2,86,30.4215
2,87,25.9553
2,88,28.0116
2,89,0
2,90,29.5189
2,91,29.0554
2,92,28.068
2,93,29.4274
2,94,29.9373
2,95,30.3725
2,96,27.3478
2,97,23.8965
2,98,3.55271e-15
2,99,26.4986
3,0,0
3,1,28.8344
3,2,27.2822
3,3,0
3,4,27.9695
3,5,26.8849
3,6,26.1255
3,7,26.6426
3,8,29.9532
3,9,26.3261
3,10,25.2911
3,11,28.5392
3,12,27.6968
3,13,28.2252
3,14,27.8636
3,15,25.3482
3,16,27.8846
3,17,27.4653
3,18,26.5484
3,19,26.9218
3,20,26.4867
3,21,-3.55271e-15
3,22,27.4366
3,23,27.2421
3,24,24.852
3,25,27.8304
3,26,28.727
3,27,0
3,28,25.8551
3,29,27.4015
3,30,26.1466
3,31,25.8271
3,32,27.5123
3,33,28.5209
3,34,26.9766
3,35,26.9034
3,36,27.9755
3,37,25.8244
3,38,27.517
3,39,0
3,40,27.8613
3,41,27.5485
3,42,27.2524
3,43,28.8914
3,44,28.0708
3,45,25.9258
3,46,25.6765
3,47,24.007
3,48,26.5239
3,49,30.5828
3,50,27.4567
3,51,29.3463
3,52,24.7374
3,53,26.2435
3,54,28.8484
3,55,25.4518
3,56,25.2992
3,57,25.824
3,58,26.6517
3,59,26.2766
3,60,24.5999
3,61,26.1461
3,62,28.461
3,63,28.7623
3,64,28.6888
3,65,24.9344
3,66,26.1636
3,67,0
3,68,29.0249
3,69,25.7588
3,70,28.1765
3,71,28.0901
3,72,23.8971
3,73,24.5205
3,74,27.1433
3,75,26.4246
3,76,28.5744
3,77,26.1604
3,78,0
3,79,23.459
3,80,0
3,81,26.1318
3,82,26.1489
3,83,30.1186
3,84,29.1929
3,85,26.2925
3,86,26.7358
3,87,25.2148
3,88,26.3896
3,89,0
3,90,26.5888
3,91,28.3779
3,92,26.0832
3,93,27.2567
3,94,26.9861
3,95,24.9894
3,96,26.2377
3,97,22.5796
3,98,0
3,99,26.5902
4,0,7.10543e-15
4,1,29.9653
4,2,27.6323
4,3,27.9695
4,4,0
4,5,31.691
4,6,27.4588
4,7,29.5017
4,8,29.0017
4,9,27.6879
4,10,29.9737
4,11,31.0675
4,12,29.4401
4,13,31.3216
4,14,29.2044
4,15,27.977
4,16,31.8543
4,17,27.2646
4,18,29.3511
4,19,29.3232
4,20,29.9018
4,21,0
4,22,28.2631
4,23,26.5093
4,24,29.3556
4,25,30.2697
4,26,30.324
4,27,0
4,28,27.5362
4,29,28.8203
4,30,31.2134
4,31,29.3633
4,32,30.5901
4,33,30.7307
4,34,29.5323
4,35,29.4956
4,36,30.3288
