100,8
0,0,0,0,0,0,0,0,0
89,29.30616900927176,0,0,0,0,0,0,0
98,16.14194645674552,27.09696089209195,0,0,0,0,0,0
27,13.96431116160309,14.97037112536321,25.5718628017362,0,0,0,0,0
39,15.37225117542563,11.79894693282532,8.667968406436454,23.9668389609689,0,0,0,0
21,13.03490954000656,11.78406757157338,8.453764865831822,5.466828396233208,23.94342435057703,0,0,0
80,13.21436793316382,12.28421580887613,7.082773716514857,5.535644979214204,5.6873057275466,24.11149397681719,0,0
78,11.78330241290658,10.61154424336712,6.733290468256275,5.224981207731092,3.664403021464009,6.501030214575961,23.97451527166827,0
67,15.87569910119623,12.97044205601886,9.168018318492409,4.368077423678958,3.557537869945541,4.118666685762472,5.843163177923278,23.34599945952034
60,17.2743666645694,10.76362192010435,7.140340279272728,2.821744288169472,3.335885393463242,0.3851418902577394,5.01124137079388,-24.3302526015891
26,15.45082531451805,10.96338641973759,4.842566342169284,5.285546248855231,3.829021757884472,4.118302839468985,3.177812238081207,-24.42472163330084
81,16.87547307338379,12.17457524225401,5.657389821596842,3.377223583555956,4.017596573993837,4.555873414469884,2.424284264524335,-23.14376966913773
41,14.41617865052021,9.471237609798667,8.378922067153633,3.484095638398885,5.013265758649542,2.999673800171273,1.70402656303579,-24.95997605824699
44,15.36995821110205,10.08930313634402,6.891517759903254,3.760145109655796,3.854642471107706,2.041146873053459,3.265028695221547,-23.15227641103876
43,15.1005028961647,10.28928022188446,5.765582252255309,4.593591739902099,4.107114106274375,4.444357078211223,0.8935772718427857,-24.44411543821299
72,14.83428573903536,10.29994581266417,7.739616985581054,6.187383963712455,5.2920992631161,3.012452149237022,6.099356400783177,-24.10554140452028
73,17.85876805782489,11.20610608091375,7.940767575304692,6.254692683405897,5.092426643160824,3.766955603314681,4.66466338875704,-23.5811066650302
63,16.63779297955112,10.88547766446207,7.324153415395613,3.434999156029399,4.667022303949442,2.575995763736654,3.725646363924027,-23.40854748040877
52,16.97771652932823,12.37966021952223,6.063728711554729,5.180141421848255,1.563593945338094,4.156134640145157,5.516144274502747,-23.95689279583709
55,13.2250379050698,12.44885847498785,8.790689472049575,4.343740472121901,3.021056936669532,3.989200142744797,3.806320362486316,-24.25420969441563
92,14.5750326787805,10.57070278229625,7.932378229493703,1.460657610151363,3.544479206562671,3.444178884285969,1.703827917053633,-23.55886333139501
70,16.71337348273117,12.71846671302323,8.681280241830818,3.04612420003219,2.944661890665,3.302689601797832,-0.7102404429504927,-24.54416053309371
10,15.1566326140913,11.94929579624079,8.253916967047452,5.256752932813647,3.141067513184213,2.759451337114096,3.182869640176806,-24.93212780990034
93,15.07779515160109,10.92633584098664,7.183754101782982,1.891113570708785,3.755650927800215,1.902399275045259,3.37945052206887,-25.49656810631249
85,14.07403341833964,10.89113861535824,8.79818860840059,4.12429269253166,4.425474003054991,2.133167243431664,2.009348757208796,-23.61218568725882
13,16.28153549681101,11.44909279724486,6.546891605370288,4.709654955575819,4.306150126213678,3.384561732134356,1.030062228678338,-23.72582770463537
94,14.79832368614247,12.12852015831091,5.996549355599202,3.493572989501978,4.76541948913034,3.093323894521284,2.881993493505015,-23.7261809679114
42,15.60977205363383,9.052323737892902,7.035393055759498,3.211703854205302,5.024151830154397,2.991736829583945,3.453761193983951,-25.68918424214409
49,14.75354325102026,10.18120393255117,5.855063438050375,2.325769188729606,4.985016255643112,1.779200054554834,3.148136856587866,-23.95975918640003
25,14.64828165920239,10.75282198376947,6.556400896015995,3.875466447887125,3.651592352319797,1.901960383795215,3.882714420373746,-24.7244452443495
22,12.35892306105965,11.63117937618302,7.144176874494921,3.309044797810648,3.482085120258652,1.496147597380121,3.369078903040748,-23.67240983358243
45,14.81372634760453,9.940187519357378,8.608438317750686,4.011440327484278,0.7873562335090174,2.553775729963296,4.471494125284295,-23.50942900150845
28,14.19264022084938,10.76845494360785,9.126975950417203,2.15010156966902,5.735283430766283,3.024715480369776,4.921316060332043,-23.94077140351865
34,16.03433651977281,11.20666869755902,7.466883682545924,6.468100433607959,2.690542662165949,3.81770918461378,3.0083970796562,-24.64669391017419
90,14.00371668743742,12.38804338142277,6.681652922410141,6.343555570496322,2.120738966932906,2.567496060329004,2.116848538483006,-24.4638852095471
1,13.8479293513801,8.819160341445139,4.74066919597592,3.439606166187076,2.632304257183954,0.8635967853433709,2.048452041349741,-24.27416817670928
96,13.72549963363485,13.44700312602679,3.490432732215882,5.076717475530986,3.428548788882752,1.160778773613522,3.236957130656787,-24.37744381854872
91,13.81704319223342,11.96214043675375,5.36259070376033,3.867836291850722,2.302516745756659,2.097350300339168,1.630099081354786,-24.69857462075224
56,16.51998890905293,9.670540715158664,8.620903753007962,1.827031594371604,3.294993861885861,0.687788858575451,4.24666282460523,-23.75277117613937
16,13.39898131604195,10.67477257591397,8.730565788067851,3.081627338122138,2.962630243532442,2.438731844439419,1.534591264018063,-24.11589579089805
61,12.98090087720591,12.14944802816982,6.24801119423762,3.200512807508732,2.782357736611099,3.382674422164962,1.619537889841566,-25.32667171412636
38,15.4159366192513,10.84321790482458,6.721494492029989,5.722223688602938,2.114291695939463,4.690607730672356,1.982484787090734,-24.69491670934146
77,12.73855395025845,11.9600396328263,7.205055820170887,3.861420651157837,4.156444923012882,4.51583491636558,3.001599965002729,-23.84201523950529
14,15.81013683001052,12.17947419012832,6.07942433703556,3.543556284070463,3.420040449589526,0.8210159182866076,3.842301105442269,-23.76612149384996
12,15.28516971489109,12.64359472799572,7.525393554571334,2.904392072073045,3.819493812365117,2.727508514800387,3.185714642443817,-23.42656955718412
7,13.79295041505136,9.955501910120985,7.623626121623444,3.669283580574842,4.130369743895728,3.794513273202913,5.699153701343175,-24.13231108317644
57,14.87707707077181,8.128981193422646,7.448396964613179,2.143261917376364,2.616794778280682,3.53748172381892,2.68146712247188,-25.06774927693897
6,13.33425463684348,11.67042174474084,8.982342084957354,7.376797228669989,3.621417297430767,4.404143667422429,1.408468797947588,-25.3964458902298
18,14.23296330093624,11.55455904159486,6.557574587803112,2.557761036126725,3.619815394516384,4.992633622639273,2.458497522408,-24.44271369934197
86,15.03552473407886,12.05950675039699,8.363053921850303,5.333885168657288,4.51149438270582,1.640708728361694,3.020491266429294,-24.45426346935746
65,14.88414312570155,12.5990140359254,9.493676427472517,4.603185683782969,1.338633193512656,4.267646179399153,2.075956614608089,-25.46117241177642
75,14.64227729200089,11.40644577000897,8.467613918488562,3.349613253630319,5.048098704310773,3.34432268457141,4.945197932438417,-23.90973205288018
31,14.85563407698436,12.60450061202217,7.627797737949433,5.408889765156418,2.002791428073497,4.648662371897994,4.049707093027579,-24.07351899448875
99,15.87877565480414,11.79925973450352,6.055286189414501,7.831294804708123,5.112438992729317,5.092673150980243,3.281402356693626,-24.5930695230293
29,14.67004717893979,10.55520754001213,5.094338776517647,8.024208203972453,4.48792333075301,5.28979876007066,3.023894117084768,-25.63890169855602
83,15.33893078477032,10.15469357114567,5.670280547607962,3.977983252691776,2.502401010543763,1.84402198397962,3.141110998464192,-24.56114422027682
84,16.36326811765413,10.76952641846347,6.298682865004293,4.333345746370278,2.670395047097894,1.98527381801207,4.239742198817765,-26.05854202152938
71,15.45819877912652,11.25390980944313,9.747958712445101,4.440012804599084,5.230629789347089,0.7406286340343277,2.868305144536778,-25.1209530984089
95,13.19168475680633,13.5618068551966,8.645959829816592,5.938840106418669,4.335942822766119,0.8205751544218797,5.152362189413046,-24.11637273790843
11,13.58534467176655,11.90068952736402,6.930907117233136,5.4978715173053,2.376594991430831,2.652021550876774,2.650909930566319,-26.07313043565154
47,17.12669062412099,12.89225077141937,8.839975289227588,5.734369473115161,3.162125778721077,3.705278598435111,4.002951468644164,-23.7380894461062
48,14.70285815466632,10.06494510555411,7.586593228695166,1.867809055740309,1.689176421943715,3.513943196405747,4.007815360618367,-24.40613092816497
76,13.87811094897205,9.547679098449093,6.294819823322308,2.322795441469102,4.025606254045312,2.780211106977001,1.500954876843819,-24.62512590822168
88,15.35861715182214,10.8249914613575,5.631422731739137,5.114556179551632,3.11028118797648,5.16421631643962,0.7270417113863505,-25.09490373096889
30,14.13016678737466,10.28912192048374,6.573927242429352,6.134846571319744,1.183063674112174,5.469645703780763,3.774516160860963,-24.15826421317383
58,13.9559964617212,10.06941329881745,3.730255417053627,2.694634066338641,3.002730920697735,4.430164411406419,2.595692560749903,-23.71038299534521
15,13.68676604823717,8.047434402394273,7.737312061679802,6.513110294636741,0.5595476872768257,5.444614475888454,1.897113830180245,-24.7612133535498
69,12.07172308629195,10.01421633152998,6.206742926168788,5.646873880918562,2.719603551062401,2.955553209738595,6.208640833696709,-25.30412812886988
19,14.69202357577952,10.78742602399488,5.896132022003703,6.529082883515785,5.320974821047683,6.272558318363641,2.420836195873882,-24.4918495649902
62,15.6472779794221,12.34071470206633,7.279648763345175,3.237583164034929,5.982005432289388,2.126422708200225,2.282254305348476,-24.57418912955238
23,15.72422925201207,9.897604030520656,3.678142655815897,4.455513992428867,4.439614956326236,1.225757971105641,3.829599871678798,-23.88838738405339
